mtype,tokens,type_tokens,label
FUNC,"['f', '\\colon', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",0
SCAL,['2'],"['expr_atom', '__ANON_3']",0
SCAL,"['z', '^', '2']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']",0
SCAL,"['n', '^', '{', 'n', '-', '1', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '3', '+', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1']",0
SCAL,"['1', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,"['\\frac', '{', '1', '2', '}', '{', '5', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['1', '0', '4', '-', 'x']","['additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'SUB', '__ANON_1']",0
SCAL,"['1', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['f', ':', '\\mathbb', 'Z', '^', '2', '\\to', '[', '0', ',', '1', ']']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3', 'TO', 'interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET']",0
FUNC,['P'],"['func_name', '__ANON_0']",0
FUNC,['F'],"['func_name', '__ANON_0']",0
FUNC,"['f', ':', 'V', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_constant', 'SET_BASIC']",0
SCAL,"['2', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['f', ':', '[', '0', ',', '1', ']', '\\to', '[', '0', ',', '1', ']']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET', 'TO', 'interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET']",0
SCAL,['0'],"['expr_atom', '__ANON_3']",0
SCAL,"['\\frac', '{', '1', '}', '{', 'k', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
SCAL,"['1', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '0', 'a', 'b', '^', '{', '2', '}']","['unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['3', '5', '9', '7', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
FUNC,"['f', ':', 'R', '\\rightarrow', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
FUNC,"['f', '(', 'n', ')', '=', '2', 'n']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']",0
SCAL,"['\\dfrac', '{', '3', '}', '{', '2', 'x', '+', '1', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE']",0
FUNC,"['h', '(', 'x', ')', '=', 'x', '+', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,['7'],"['expr_atom', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '3', '+', '2', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']",0
SCAL,"['x', '^', '{', '1', '/', '2', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,['5'],"['expr_atom', '__ANON_3']",0
FUNC,['F'],"['func_name', '__ANON_0']",0
SCAL,"['2', '^', 'k']","['exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1']",0
SCAL,"['8', '5', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['4', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['9', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2', '+', '4']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,[],"['expr_atom', 'number']",0
FUNC,['y'],"['func_name', '__ANON_1']",0
SCAL,['0'],"['expr_atom', '__ANON_3']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
SCAL,['3'],"['expr_atom', '__ANON_3']",0
FUNC,['g'],"['func_name', '__ANON_1']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['f', '(', 'x', ',', 'y', ')', '=', 'x', '^', 'y', '-', 'y', '^', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'SUB', 'exp', '__ANON_1', 'CARET', '__ANON_1']",0
FUNC,"['f', ':', 'S', '\\to', 'T']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
SCAL,"['4', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['a', '^', '{', '2', '0', '2', '1', '}', '+', 'b', '^', '{', '2', '0', '2', '1', '}', '+', 'c', '^', '{', '2', '0', '2', '1', '}']","['additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'ADD', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,['F'],"['func_name', '__ANON_0']",0
FUNC,"['f', '(', 'x', ')', '=', '\\frac', '{', 'x', '^', '2', '-', '4', '}', '{', 'x', '-', '2', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,"['1', '5', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', 'a', '^', 'x', '-', 'x', '-', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'SUB', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
FUNC,['x'],"['func_name', '__ANON_1']",0
FUNC,"['F', '(', 'x', ',', 'y', ')', '=', 'x', '^', '2', '-', 's', 'i', 'n', '^', '{', '-', '1', '}', 'y']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', '__ANON_1', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', '__ANON_1']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,"['n', '^', '2']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['m', '^', 'n']","['exp', '__ANON_1', 'CARET', '__ANON_1']",0
SCAL,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
SCAL,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['3', '3', '^', '{', '3', '2', '}', '+', '3', '2']","['additive', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['p', '(', '8', '0', '0', ')', '-', '1', '7', '5']","['additive', 'unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_PAREN', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,['2'],"['expr_atom', '__ANON_3']",0
SCAL,['4'],"['expr_atom', '__ANON_3']",0
SCAL,"['x', '-', '1', '5']","['additive', '__ANON_1', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,['g'],"['func_name', '__ANON_1']",0
SCAL,"['2', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,['p'],"['func_name', '__ANON_1']",0
SCAL,['0'],"['expr_atom', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', '\\frac', '{', '2', '}', '{', '1', '+', 'x', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'R_BRACE']",0
SCAL,['0'],"['expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,"['\\frac', '{', 'a', '-', 'x', '}', '{', 'b', '-', 'x', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_BRACE']",0
SCAL,['6'],"['expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['f', '(', 'n', ')', '=', '3', 'n', '^', '2', '-', 'n', '+', '4']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['8', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,['g'],"['func_name', '__ANON_1']",0
SCAL,"['4', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2', '-', '5', 'x', '+', '3']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['4', 'i', '+', '6']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['i', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,"['2', '^', '{', '1', '+', '4', '*', '2', '}']","['exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'mp', 'expr_atom', '__ANON_3', 'MUL', 'expr_atom', '__ANON_3', 'R_BRACE']",0
FUNC,"['F', '(', 'x', ')', '=', 'x', '^', '{', '4', '}', '+', '2', 'x', '^', '{', '3', '}', '-', 'x', '-', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['\\frac', '{', '1', '}', '{', 'n', '(', 'n', '-', '1', ')', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'R_BRACE']",0
SET,\mathbb{N},"['set_constant', 'SET_BASIC']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['f', '(', 'x', ')', '=', '\\frac', '{', 'x', '}', '{', '1', '-', 'x', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1', 'R_BRACE']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,"['\\frac', '{', 'a', '}', '{', 'b', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
SCAL,"['\\frac', '{', 'a', '^', '3', '+', 'a', 'b', '+', 'a', '^', '2', '-', 'b', '}', '{', 'a', '^', '3', '+', 'a', 'b', '+', 'a', '^', '2', '+', 'b', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'R_BRACE']",0
FUNC,"['p', '(', 'x', ')', '=', 'x', '^', '2', '-', '1', '6']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,['F'],"['func_name', '__ANON_0']",0
SCAL,"['1', '2', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SET,"['A', '^', 'B']","['set_expr', '__ANON_0', 'CARET', '__ANON_0']",0
SCAL,"['2', '1', '6', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
FUNC,['y'],"['func_name', '__ANON_1']",0
FUNC,"['f', ':', '\\mathbb', 'R', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']",0
SCAL,"['1', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '7', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
FUNC,['g'],"['func_name', '__ANON_1']",0
SCAL,"['t', '1']","['unary', '__ANON_1', 'expr_atom', '__ANON_3']",0
SCAL,"['a', '^', 'n', 'x']","['unary', 'exp', '__ANON_1', 'CARET', '__ANON_1', '__ANON_1']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
SCAL,"['\\frac', '{', '(', 'a', '+', 'b', 'i', ')', '^', '2', '}', '{', 'c', '+', 'd', 'i', '}', '-', '\\frac', '{', '1', '}', '{', 'a', '+', 'c', 'i', '}', '-', '\\frac', '{', '1', '+', 'i', '}', '{', '1', '3', 'i', '}']","['additive', 'additive', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'R_BRACE']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,['0'],"['expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,"['+', '9']","['unary', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['3', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['\\frac', '{', 'x', '+', '1', '}', '{', 'x', '-', '1', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['0', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
FUNC,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
FUNC,"['g', '\\circ', 'f']","['func_composed', 'func_name', '__ANON_1', 'OP_FUNC_COMP', 'func_name', '__ANON_1']",0
SCAL,"['\\frac', '{', '2', '1', 'x', '^', '3', '}', '{', 'x', '^', '{', '1', '/', '2', '}', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['f', '(', 'x', ')', '=', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']",0
FUNC,"['f', '(', 'x', ')', '=', '\\frac', '{', '1', '}', '{', 'x', '-', '1', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']",0
FUNC,"['y', '(', 'u', ')', '=', '\\frac', '{', '1', '}', '{', '1', '+', 'u', '^', '{', '-', '2', '}', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE']",0
FUNC,"['P', '(', 'x', ')', '=', 'x', '^', '4', '-', '4', '(', 'm', '+', '2', ')', 'x', '^', '2', '+', 'm', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
FUNC,['B'],"['func_name', '__ANON_0']",0
FUNC,"['f', '(', 'x', ')', '=', 'a', '\\cdot', 'b', '^', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'mp', '__ANON_1', 'CMD_CDOT', 'exp', '__ANON_1', 'CARET', '__ANON_1']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,"['e', '^', '{', '0', '^', '0', '-', '1', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']",0
FUNC,['a'],"['func_name', '__ANON_1']",0
SCAL,"['\\frac', '{', '1', '7', '5', '}', '{', '3', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
SCAL,"['i', '^', 'x', '+', 'i', '^', 'y']","['additive', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'ADD', 'exp', '__ANON_1', 'CARET', '__ANON_1']",0
FUNC,"['f', '(', 'x', ')', '=', '1', '/', 'x', '^', '{', '-', '2', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'mp', 'expr_atom', '__ANON_3', 'DIV', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['1', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', '\\frac', '{', 'x', '^', '2', '+', 'a', 'x', '+', 'b', '}', '{', 'x', '^', '2', '+', '2', 'x', '+', '3', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE']",0
FUNC,['S'],"['func_name', '__ANON_0']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['p', ':', '[', '-', '1', ',', '+', '1', ']', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'interval', 'L_BRACKET', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', 'ADD', '__ANON_3', 'R_BRACKET', 'TO', 'set_constant', 'SET_BASIC']",0
SET,"['(', 'x', ',', 'y', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN']",0
FUNC,"['f', '(', 'x', ')', '=', '4', 'x', '(', '1', '-', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1', 'R_PAREN']",0
