fid,mtype,exprstr,mention,tags,tokens,type_tokens
632ffde2837ac920af72ac9f_f_0_0_0,SCAL,1 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']",['1'],"['expr_atom', '__ANON_3']"
63302657837ac920af76fdc1_f_2_18_0,SCAL,30,,"['trigonometry', 'elementary-functions']",['30'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632fc634837ac920af6d869d_f_0_3_0,FUNC,\ln,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']","['\\', 'l', 'n']",FUNC_NORMAL
632ffde2837ac920af72ac9f_f_0_1_0,SCAL,1 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']",['1'],"['expr_atom', '__ANON_3']"
632ffde2837ac920af72ac9f_f_0_2_0,SCAL,2 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']",['2'],"['expr_atom', '__ANON_3']"
632f7c50837ac920af662997_f_0_2_0,FUNC,T,,"['polynomials', 'terminology', 'elementary-functions']",['T'],"['func_name', '__ANON_0']"
632ffde2837ac920af72ac9f_f_0_3_0,SCAL,2 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']",['2'],"['expr_atom', '__ANON_3']"
632ffde2837ac920af72ac9f_f_0_4_0,SCAL,1 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']",['1'],"['expr_atom', '__ANON_3']"
632fc634837ac920af6d869d_f_0_6_0,FUNC,\exp,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']","['\\', 'e', 'x', 'p']",FUNC_NORMAL
632fc634837ac920af6d869d_f_0_7_0,FUNC,\ln,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']","['\\', 'l', 'n']",FUNC_NORMAL
632f7c50837ac920af662997_f_0_5_0,FUNC,z,,"['polynomials', 'terminology', 'elementary-functions']",['z'],"['func_name', '__ANON_1']"
632ffde2837ac920af72ac9f_f_0_5_0,SCAL,1 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']",['1'],"['expr_atom', '__ANON_3']"
632f7c50837ac920af662997_f_0_6_0,FUNC,T,,"['polynomials', 'terminology', 'elementary-functions']",['T'],"['func_name', '__ANON_0']"
632ffde2837ac920af72ac9f_f_0_6_0,SCAL,2 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']",['2'],"['expr_atom', '__ANON_3']"
632ffde2837ac920af72ac9f_f_0_7_0,SCAL,2 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']",['2'],"['expr_atom', '__ANON_3']"
632fc634837ac920af6d869d_f_0_10_0,FUNC,\exp,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']","['\\', 'e', 'x', 'p']",FUNC_NORMAL
632ffde2837ac920af72ac9f_f_0_8_0,SCAL,2 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']",['2'],"['expr_atom', '__ANON_3']"
632fc634837ac920af6d869d_f_0_11_0,FUNC,\ln,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']","['\\', 'l', 'n']",FUNC_NORMAL
632fc634837ac920af6d869d_f_0_13_0,FUNC,x,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']",['x'],"['func_name', '__ANON_1']"
632fc634837ac920af6d869d_f_0_14_0,SCAL,e^x,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']","['e', '^', 'x']","['exp', '__ANON_1', 'CARET', '__ANON_1']"
632ffde7837ac920af72cfda_f_2_0_0,SCAL,x^2-1,,['elementary-functions'],"['x', '^', '2', '-', '1']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3']"
632ffde7837ac920af72cfda_f_2_1_0,SCAL,7x^2-7,,['elementary-functions'],"['7', 'x', '^', '2', '-', '7']","['additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3']"
632f7c51837ac920af662f70_f_0_3_0,FUNC,A,,"['functions', 'elementary-set-theory', 'relations', 'equivalence-relations', 'elementary-functions']",['A'],"['func_name', '__ANON_0']"
63302dff837ac920af771593_f_1_0_0,FUNC,n,,"['reference-request', 'special-functions', 'definition', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
63302dff837ac920af771593_f_1_1_0,SCAL,1/2,,"['reference-request', 'special-functions', 'definition', 'elementary-functions']","['1', '/', '2']","['mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']"
632ffde7837ac920af72cfda_f_2_5_0,SET,\mathbb C,the algebraic closure,['elementary-functions'],"['\\mathbb', 'C']","['SET_FAT', '__ANON_0']"
632f7c51837ac920af662f70_f_0_8_0,SCAL,f(1),,"['functions', 'elementary-set-theory', 'relations', 'equivalence-relations', 'elementary-functions']","['f', '(', '1', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
63302dff837ac920af771593_f_3_0_0,SCAL,(x),the function,"['reference-request', 'special-functions', 'definition', 'elementary-functions']","['(', 'x', ')']","['group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f7c51837ac920af662f70_f_0_9_0,SCAL,f(2),,"['functions', 'elementary-set-theory', 'relations', 'equivalence-relations', 'elementary-functions']","['f', '(', '2', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
632ffde7837ac920af72d091_f_0_1_0,FUNC,a,,"['exponential-function', 'elementary-functions']",['a'],"['func_name', '__ANON_1']"
63302dff837ac920af771593_f_3_1_0,SCAL,(x),,"['reference-request', 'special-functions', 'definition', 'elementary-functions']","['(', 'x', ')']","['group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f7c51837ac920af662f70_f_0_10_0,FUNC,f(n)=n+2,,"['functions', 'elementary-set-theory', 'relations', 'equivalence-relations', 'elementary-functions']","['f', '(', 'n', ')', '=', 'n', '+', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']"
632ffde7837ac920af72d091_f_0_2_0,FUNC,b,,"['exponential-function', 'elementary-functions']",['b'],"['func_name', '__ANON_1']"
63302dff837ac920af771593_f_4_0_0,FUNC,n,,"['reference-request', 'special-functions', 'definition', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
632f7c51837ac920af662f70_f_0_12_0,SCAL,g(1)+g(2),functions,"['functions', 'elementary-set-theory', 'relations', 'equivalence-relations', 'elementary-functions']","['g', '(', '1', ')', '+', 'g', '(', '2', ')']","['additive', 'unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN', 'ADD', 'unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
632ffde7837ac920af72d091_f_0_5_0,FUNC,x,are known real constants,"['exponential-function', 'elementary-functions']",['x'],"['func_name', '__ANON_1']"
63302e00837ac920af7715cc_f_0_4_0,FUNC,n,an integer,"['calculus', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
632f7c52837ac920af6632dc_f_1_3_0,SCAL,f(x),,"['general-topology', 'functions', 'elementary-functions']","['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632ffde8837ac920af72d2c7_f_0_2_0,SCAL,1 ,≠,"['elementary-functions', 'eulers-number-e']",['1'],"['expr_atom', '__ANON_3']"
632f7c52837ac920af6632dc_f_1_4_0,SET,"(a,b)",,"['general-topology', 'functions', 'elementary-functions']","['(', 'a', ',', 'b', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN']"
632fc634837ac920af6d869d_f_0_34_0,SCAL,106 ,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']",['106'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']"
632fc634837ac920af6d869d_f_0_35_0,SCAL,11 ,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']",['11'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
63302e02837ac920af77203d_f_1_0_0,FUNC,x,a root,['elementary-functions'],['x'],"['func_name', '__ANON_1']"
63302e02837ac920af77203d_f_1_1_0,SCAL,-x,,['elementary-functions'],"['-', 'x']","['unary', 'SUB', '__ANON_1']"
632f8337837ac920af6679b5_f_0_0_0,FUNC,A,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']",['A'],"['func_name', '__ANON_0']"
63302e02837ac920af77203d_f_1_2_0,SCAL,0,the roots,['elementary-functions'],['0'],"['expr_atom', '__ANON_3']"
632f8337837ac920af6679b5_f_0_1_0,SCAL,n\times n,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']","['n', '\\times', 'n']","['mp', '__ANON_1', 'CMD_TIMES', '__ANON_1']"
632f8337837ac920af6679b5_f_0_2_0,FUNC,i,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']",['i'],"['func_name', '__ANON_1']"
632f8337837ac920af6679b5_f_0_3_0,FUNC,c,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']",['c'],"['func_name', '__ANON_1']"
632f8337837ac920af6679b5_f_0_5_0,FUNC,i,c times row,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']",['i'],"['func_name', '__ANON_1']"
632f8337837ac920af6679b5_f_1_0_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']",['1'],"['expr_atom', '__ANON_3']"
632f8337837ac920af6679b5_f_1_1_0,SCAL,1,row 's second component,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']",['1'],"['expr_atom', '__ANON_3']"
632ffde8837ac920af72d2c7_f_0_17_0,SCAL,1 ,,"['elementary-functions', 'eulers-number-e']",['1'],"['expr_atom', '__ANON_3']"
63302e02837ac920af77203d_f_4_3_0,SCAL,0,,['elementary-functions'],['0'],"['expr_atom', '__ANON_3']"
632f8337837ac920af6679b5_f_1_3_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']",['1'],"['expr_atom', '__ANON_3']"
632f8337837ac920af6679b5_f_1_5_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']",['1'],"['expr_atom', '__ANON_3']"
63302e04837ac920af772e2e_f_0_3_0,SCAL,0 ,f_0_0 _ f_0_3_0,"['elementary-number-theory', 'elementary-functions']",['0'],"['expr_atom', '__ANON_3']"
632f8337837ac920af6679b5_f_1_6_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']",['1'],"['expr_atom', '__ANON_3']"
63302e04837ac920af772e2e_f_0_1_0,SCAL,h(x),,"['elementary-number-theory', 'elementary-functions']","['h', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f8337837ac920af6679b5_f_1_7_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']",['1'],"['expr_atom', '__ANON_3']"
632f8337837ac920af6679b5_f_1_9_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']",['1'],"['expr_atom', '__ANON_3']"
63302e04837ac920af772e2e_f_0_4_0,FUNC,x,,"['elementary-number-theory', 'elementary-functions']",['x'],"['func_name', '__ANON_1']"
632ffde8837ac920af72d2c7_f_1_2_0,SCAL,0,the function,"['elementary-functions', 'eulers-number-e']",['0'],"['expr_atom', '__ANON_3']"
632f8337837ac920af6679b5_f_1_11_0,SCAL,0,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']",['0'],"['expr_atom', '__ANON_3']"
632f8337837ac920af6679b5_f_1_12_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']",['1'],"['expr_atom', '__ANON_3']"
63302e04837ac920af772e2e_f_1_2_0,SCAL,0,,"['elementary-number-theory', 'elementary-functions']",['0'],"['expr_atom', '__ANON_3']"
632ffde8837ac920af72d2c7_f_1_3_0,FUNC,C,,"['elementary-functions', 'eulers-number-e']",['C'],"['func_name', '__ANON_0']"
632f8337837ac920af6679b5_f_1_13_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']",['1'],"['expr_atom', '__ANON_3']"
63302e04837ac920af772e2e_f_1_3_0,FUNC,x,,"['elementary-number-theory', 'elementary-functions']",['x'],"['func_name', '__ANON_1']"
632f8337837ac920af667a09_f_0_0_0,FUNC,x,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['x'],"['func_name', '__ANON_1']"
632ffde9837ac920af72d9b5_f_0_0_0,SCAL,e^{-x^2},,"['definite-integrals', 'elementary-functions', 'decidability']","['e', '^', '{', '-', 'x', '^', '2', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']"
63302e04837ac920af772ff8_f_0_5_0,FUNC,f,,"['elementary-set-theory', 'elementary-functions']",['f'],"['func_name', '__ANON_1']"
63302e04837ac920af772ff8_f_0_6_0,FUNC,n,,"['elementary-set-theory', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
632f8337837ac920af667a09_f_0_7_0,FUNC,m,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['m'],"['func_name', '__ANON_1']"
63302e04837ac920af772ff8_f_0_7_0,FUNC,g,a   f_0_6_0 -tuple,"['elementary-set-theory', 'elementary-functions']",['g'],"['func_name', '__ANON_1']"
632f8337837ac920af667a09_f_0_8_0,FUNC,n,slightly less accurate stepwise,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
632ffde9837ac920af72d9b5_f_0_5_0,FUNC,S,,"['definite-integrals', 'elementary-functions', 'decidability']",['S'],"['func_name', '__ANON_0']"
63302e04837ac920af772ff8_f_0_8_0,FUNC,m,,"['elementary-set-theory', 'elementary-functions']",['m'],"['func_name', '__ANON_1']"
632ffde9837ac920af72d9b5_f_0_7_0,FUNC,S,,"['definite-integrals', 'elementary-functions', 'decidability']",['S'],"['func_name', '__ANON_0']"
632ffde9837ac920af72d9b5_f_0_8_0,FUNC,R,,"['definite-integrals', 'elementary-functions', 'decidability']",['R'],"['func_name', '__ANON_0']"
63302e04837ac920af772ff8_f_1_0_0,FUNC,g \circ f,,"['elementary-set-theory', 'elementary-functions']","['g', '\\circ', 'f']","['func_composed', 'func_name', '__ANON_1', 'OP_FUNC_COMP', 'func_name', '__ANON_1']"
63302e04837ac920af772ff8_f_1_1_0,FUNC,f,,"['elementary-set-theory', 'elementary-functions']",['f'],"['func_name', '__ANON_1']"
63302e04837ac920af772ff8_f_1_2_0,FUNC,g,,"['elementary-set-theory', 'elementary-functions']",['g'],"['func_name', '__ANON_1']"
632ffde9837ac920af72d9b5_f_1_1_0,FUNC,x,,"['definite-integrals', 'elementary-functions', 'decidability']",['x'],"['func_name', '__ANON_1']"
63302e04837ac920af772ff8_f_1_6_0,FUNC,g,the identity,"['elementary-set-theory', 'elementary-functions']",['g'],"['func_name', '__ANON_1']"
632ffde9837ac920af72d9b5_f_1_5_0,SCAL,e^{-x^2},,"['definite-integrals', 'elementary-functions', 'decidability']","['e', '^', '{', '-', 'x', '^', '2', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f8337837ac920af667a09_f_0_20_0,FUNC,n,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
632f8337837ac920af667a09_f_0_21_0,FUNC,m,the integers,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['m'],"['func_name', '__ANON_1']"
63302e05837ac920af7733fe_f_0_6_0,SCAL,x^{r-2},,"['ordinary-differential-equations', 'power-series', 'elementary-functions']","['x', '^', '{', 'r', '-', '2', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
63302e05837ac920af7733fe_f_0_7_0,SCAL,x^{r-1},,"['ordinary-differential-equations', 'power-series', 'elementary-functions']","['x', '^', '{', 'r', '-', '1', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
63302e05837ac920af7733fe_f_0_8_0,FUNC,r,,"['ordinary-differential-equations', 'power-series', 'elementary-functions']",['r'],"['func_name', '__ANON_1']"
632f8337837ac920af667a09_f_0_30_0,FUNC,n,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
63302e05837ac920af7733fe_f_0_9_0,SCAL,1 ,"-2,-","['ordinary-differential-equations', 'power-series', 'elementary-functions']",['1'],"['expr_atom', '__ANON_3']"
63302e05837ac920af7733fe_f_0_10_0,FUNC,r,,"['ordinary-differential-equations', 'power-series', 'elementary-functions']",['r'],"['func_name', '__ANON_1']"
63302e05837ac920af7733fe_f_0_11_0,SCAL,1 ,,"['ordinary-differential-equations', 'power-series', 'elementary-functions']",['1'],"['expr_atom', '__ANON_3']"
632ffdec837ac920af72f254_f_0_12_0,SCAL,2 ,,"['ordinary-differential-equations', 'vectors', 'curves', 'orthogonality', 'elementary-functions']",['2'],"['expr_atom', '__ANON_3']"
632f8337837ac920af667a09_f_1_1_0,FUNC,n,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
63302e05837ac920af7733fe_f_0_13_0,FUNC,r,,"['ordinary-differential-equations', 'power-series', 'elementary-functions']",['r'],"['func_name', '__ANON_1']"
632f8337837ac920af667a09_f_1_2_0,FUNC,n,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
632f8337837ac920af667a09_f_1_3_0,SET,"(a,b)",two solutions,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']","['(', 'a', ',', 'b', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN']"
632f8337837ac920af667a09_f_1_4_0,SET,"(c,d)",,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']","['(', 'c', ',', 'd', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN']"
63302e05837ac920af7733fe_f_0_17_0,FUNC,n,,"['ordinary-differential-equations', 'power-series', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
63302e05837ac920af7733fe_f_0_19_0,SCAL,0,,"['ordinary-differential-equations', 'power-series', 'elementary-functions']",['0'],"['expr_atom', '__ANON_3']"
632f8337837ac920af667a09_f_1_7_0,SET,"(3,2)",the base solution,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']","['(', '3', ',', '2', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
632ffdec837ac920af72f254_f_1_10_0,FUNC,n,a curve,"['ordinary-differential-equations', 'vectors', 'curves', 'orthogonality', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
63302e05837ac920af7733fe_f_0_27_0,SCAL,1 ,question,"['ordinary-differential-equations', 'power-series', 'elementary-functions']",['1'],"['expr_atom', '__ANON_3']"
63302e05837ac920af7733fe_f_0_30_0,SCAL,(2n+2)!,,"['ordinary-differential-equations', 'power-series', 'elementary-functions']","['(', '2', 'n', '+', '2', ')', '!']","['postfix', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'BANG']"
63302e05837ac920af7733fe_f_0_31_0,SCAL,(2n+1)!,,"['ordinary-differential-equations', 'power-series', 'elementary-functions']","['(', '2', 'n', '+', '1', ')', '!']","['postfix', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'BANG']"
63302e05837ac920af7733fe_f_0_32_0,SCAL,sinh(x),,"['ordinary-differential-equations', 'power-series', 'elementary-functions']","['s', 'i', 'n', 'h', '(', 'x', ')']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f8337837ac920af667a09_f_2_9_0,SET,"[4,4]",,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']","['[', '4', ',', '4', ']']","['interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET']"
632ffdec837ac920af72f275_f_1_0_0,SET,"(0,1)",,"['analysis', 'elementary-functions']","['(', '0', ',', '1', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
632ffdec837ac920af72f275_f_1_4_0,SCAL,(1),,"['analysis', 'elementary-functions']","['(', '1', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
632ffdec837ac920af72f275_f_1_6_0,SCAL,(1),,"['analysis', 'elementary-functions']","['(', '1', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
632ffdec837ac920af72f275_f_1_8_0,SCAL,(1),,"['analysis', 'elementary-functions']","['(', '1', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
632ffdec837ac920af72f275_f_1_17_0,SCAL,(2),,"['analysis', 'elementary-functions']","['(', '2', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
632ffdec837ac920af72f275_f_1_18_0,SCAL,(3),,"['analysis', 'elementary-functions']","['(', '3', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f8337837ac920af667a09_f_3_8_0,SCAL,1,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['1'],"['expr_atom', '__ANON_3']"
632f8337837ac920af667a09_f_3_9_0,SCAL,1,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['1'],"['expr_atom', '__ANON_3']"
63302e0a837ac920af7750a3_f_1_4_0,SCAL,2 ,,"['calculus', 'analysis', 'inequality', 'elementary-functions']",['2'],"['expr_atom', '__ANON_3']"
632f8337837ac920af667a09_f_4_7_0,FUNC,c,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['c'],"['func_name', '__ANON_1']"
633004bb837ac920af7306ce_f_1_2_0,FUNC,k,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']",['k'],"['func_name', '__ANON_1']"
632f8337837ac920af667a09_f_4_10_0,FUNC,n,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
632f8337837ac920af667a09_f_4_11_0,FUNC,c,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['c'],"['func_name', '__ANON_1']"
63302e0a837ac920af7750a3_f_3_5_0,SCAL,e^{-1},,"['calculus', 'analysis', 'inequality', 'elementary-functions']","['e', '^', '{', '-', '1', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f8337837ac920af667a09_f_4_12_0,FUNC,n,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
633004bb837ac920af7306ce_f_2_0_0,SCAL,0,  First check,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']",['0'],"['expr_atom', '__ANON_3']"
633004bb837ac920af7306ce_f_2_1_0,SCAL,1,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']",['1'],"['expr_atom', '__ANON_3']"
633004bb837ac920af7306ce_f_2_2_0,SCAL,0,a solution,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']",['0'],"['expr_atom', '__ANON_3']"
633004bb837ac920af7306ce_f_2_5_0,FUNC,x,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']",['x'],"['func_name', '__ANON_1']"
632f8337837ac920af667a09_f_4_17_0,FUNC,n,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
633004bb837ac920af7306ce_f_2_7_0,FUNC,\cos,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']","['\\', 'c', 'o', 's']",FUNC_NORMAL
633004bb837ac920af7306ce_f_2_8_0,FUNC,x,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']",['x'],"['func_name', '__ANON_1']"
63302e0a837ac920af7750a3_f_5_2_0,FUNC,\ln,,"['calculus', 'analysis', 'inequality', 'elementary-functions']","['\\', 'l', 'n']",FUNC_NORMAL
633004bb837ac920af7306ce_f_2_9_0,FUNC,\exp,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']","['\\', 'e', 'x', 'p']",FUNC_NORMAL
632f8337837ac920af667a09_f_4_21_0,FUNC,c,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['c'],"['func_name', '__ANON_1']"
633004bb837ac920af7306ce_f_2_10_0,FUNC,\ln,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']","['\\', 'l', 'n']",FUNC_NORMAL
632f8337837ac920af667a09_f_4_23_0,FUNC,c,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']",['c'],"['func_name', '__ANON_1']"
632f8337837ac920af667a09_f_4_26_0,SCAL,(1),,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']","['(', '1', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
63302e0a837ac920af7750a3_f_6_4_0,SCAL,71/73,,"['calculus', 'analysis', 'inequality', 'elementary-functions']","['71', '/', '73']","['mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'DIV', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632f8337837ac920af667a09_f_4_27_0,SCAL,(2),,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']","['(', '2', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
63302e0a837ac920af7750a3_f_6_5_0,SCAL,1/2,,"['calculus', 'analysis', 'inequality', 'elementary-functions']","['1', '/', '2']","['mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']"
