fid,mtype,exprstr,mention,tags,tokens,type_tokens
6327106606a69a3f488da907_f_3_4_0,FUNC,C,the two lines,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['C'],"['func_name', '__ANON_0']"
6327106606a69a3f488da907_f_3_5_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['C'],"['func_name', '__ANON_0']"
632f8341837ac920af66b876_f_1_1_0,SET,"(-2,-8)",,"['algebra-precalculus', 'analytic-geometry', 'slope']","['(', '-', '2', ',', '-', '8', ')']","['interval', 'L_PAREN', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', 'SUB', '__ANON_3', 'R_PAREN']"
6327106606a69a3f488da907_f_3_6_0,FUNC,x,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['x'],"['func_name', '__ANON_1']"
632f8341837ac920af66b876_f_1_2_0,SCAL,3,,"['algebra-precalculus', 'analytic-geometry', 'slope']",['3'],"['expr_atom', '__ANON_3']"
6327106606a69a3f488da907_f_3_7_0,FUNC,D,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['D'],"['func_name', '__ANON_0']"
632f8341837ac920af66b876_f_1_3_0,SCAL,1,,"['algebra-precalculus', 'analytic-geometry', 'slope']",['1'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66b876_f_3_0_0,FUNC,x,,"['algebra-precalculus', 'analytic-geometry', 'slope']",['x'],"['func_name', '__ANON_1']"
6327106606a69a3f488da907_f_3_10_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['A'],"['func_name', '__ANON_0']"
6327106606a69a3f488da907_f_3_11_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['C'],"['func_name', '__ANON_0']"
6327106606a69a3f488da907_f_3_13_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['B'],"['func_name', '__ANON_0']"
632f8341837ac920af66b876_f_3_5_0,SCAL,3 ,,"['algebra-precalculus', 'analytic-geometry', 'slope']",['3'],"['expr_atom', '__ANON_3']"
6327106606a69a3f488da907_f_3_14_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['C'],"['func_name', '__ANON_0']"
632f8341837ac920af66b876_f_3_6_0,SCAL,3 ,a distance,"['algebra-precalculus', 'analytic-geometry', 'slope']",['3'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66b876_f_3_7_0,FUNC,y,,"['algebra-precalculus', 'analytic-geometry', 'slope']",['y'],"['func_name', '__ANON_1']"
632f8341837ac920af66b876_f_3_8_0,SCAL,1 ,a distance,"['algebra-precalculus', 'analytic-geometry', 'slope']",['1'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66b876_f_3_9_0,FUNC,x,f_3_8_0 unit,"['algebra-precalculus', 'analytic-geometry', 'slope']",['x'],"['func_name', '__ANON_1']"
6327106606a69a3f488da907_f_3_22_0,SCAL,1,the slopes,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['1'],"['expr_atom', '__ANON_3']"
6327106606a69a3f488da907_f_3_23_0,SCAL,-1,their product,"['geometry', 'euclidean-geometry', 'analytic-geometry']","['-', '1']","['unary', 'SUB', 'expr_atom', '__ANON_3']"
6327106606a69a3f488da907_f_3_24_0,SCAL,-1,the slopes,"['geometry', 'euclidean-geometry', 'analytic-geometry']","['-', '1']","['unary', 'SUB', 'expr_atom', '__ANON_3']"
6327106606a69a3f488da907_f_3_27_0,FUNC,C,point,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['C'],"['func_name', '__ANON_0']"
6327106606a69a3f488da907_f_3_28_0,FUNC,x,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['x'],"['func_name', '__ANON_1']"
632f8341837ac920af66ba76_f_0_2_0,FUNC,u,A vector   f_0_2_0,"['linear-algebra', 'analytic-geometry']",['u'],"['func_name', '__ANON_1']"
632f8341837ac920af66ba76_f_0_3_0,SET,"(5,-1)",the coordinates,"['linear-algebra', 'analytic-geometry']","['(', '5', ',', '-', '1', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', 'SUB', '__ANON_3', 'R_PAREN']"
632f8341837ac920af66ba76_f_0_4_0,FUNC,e,the basis,"['linear-algebra', 'analytic-geometry']",['e'],"['func_name', '__ANON_1']"
6327106606a69a3f488da907_f_3_32_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['A'],"['func_name', '__ANON_0']"
632f8341837ac920af66ba76_f_0_5_0,FUNC,a,,"['linear-algebra', 'analytic-geometry']",['a'],"['func_name', '__ANON_1']"
6327106606a69a3f488da907_f_3_33_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['B'],"['func_name', '__ANON_0']"
632f8341837ac920af66ba76_f_0_6_0,FUNC,u,,"['linear-algebra', 'analytic-geometry']",['u'],"['func_name', '__ANON_1']"
6327106606a69a3f488da907_f_3_34_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['C'],"['func_name', '__ANON_0']"
632f8341837ac920af66ba76_f_0_7_0,FUNC,v,        2 ) A vector   f_0_7_0,"['linear-algebra', 'analytic-geometry']",['v'],"['func_name', '__ANON_1']"
632f8341837ac920af66ba76_f_0_8_0,SET,"(-1,-2)",the coordinates,"['linear-algebra', 'analytic-geometry']","['(', '-', '1', ',', '-', '2', ')']","['interval', 'L_PAREN', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', 'SUB', '__ANON_3', 'R_PAREN']"
632f8341837ac920af66ba76_f_0_9_0,FUNC,a,basis,"['linear-algebra', 'analytic-geometry']",['a'],"['func_name', '__ANON_1']"
632f8341837ac920af66ba76_f_0_10_0,FUNC,e,,"['linear-algebra', 'analytic-geometry']",['e'],"['func_name', '__ANON_1']"
632f8341837ac920af66ba76_f_0_11_0,FUNC,v,,"['linear-algebra', 'analytic-geometry']",['v'],"['func_name', '__ANON_1']"
6327106606a69a3f488da907_f_3_40_0,SCAL,1 ,slopes,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['1'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66ba76_f_1_1_0,FUNC,i,,"['linear-algebra', 'analytic-geometry']",['i'],"['func_name', '__ANON_1']"
6327106606a69a3f488da907_f_3_41_0,SCAL,-1,the slopes,"['geometry', 'euclidean-geometry', 'analytic-geometry']","['-', '1']","['unary', 'SUB', 'expr_atom', '__ANON_3']"
632f8341837ac920af66ba76_f_1_2_0,FUNC,j,,"['linear-algebra', 'analytic-geometry']",['j'],"['func_name', '__ANON_1']"
632f8341837ac920af66ba76_f_1_5_0,SCAL,5 ,,"['linear-algebra', 'analytic-geometry']",['5'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66ba76_f_1_6_0,SCAL,1 ,,"['linear-algebra', 'analytic-geometry']",['1'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66ba76_f_1_7_0,SCAL,1 ,,"['linear-algebra', 'analytic-geometry']",['1'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66ba76_f_1_8_0,SCAL,1 ,,"['linear-algebra', 'analytic-geometry']",['1'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66ba76_f_1_9_0,SCAL,1 ,,"['linear-algebra', 'analytic-geometry']",['1'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66ba76_f_1_10_0,SCAL,2 ,3a,"['linear-algebra', 'analytic-geometry']",['2'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66ba76_f_1_12_0,SCAL,1 ,,"['linear-algebra', 'analytic-geometry']",['1'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66ba76_f_1_13_0,SCAL,2 ,_,"['linear-algebra', 'analytic-geometry']",['2'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66ba76_f_1_14_0,FUNC,u,the vector,"['linear-algebra', 'analytic-geometry']",['u'],"['func_name', '__ANON_1']"
632f8341837ac920af66bac7_f_0_0_0,SET,K2,,"['linear-algebra', 'analytic-geometry']","['K', '2']","['__ANON_0', 'expr_atom', '__ANON_3']"
6327106606a69a3f488da907_f_4_0_0,SCAL,90 ,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['90'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106606a69a3f488da907_f_4_1_0,SCAL,45 ,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['45'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632f8341837ac920af66bac7_f_0_3_0,FUNC,P,,"['linear-algebra', 'analytic-geometry']",['P'],"['func_name', '__ANON_0']"
6327106606a69a3f488da907_f_4_3_0,FUNC,x,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['x'],"['func_name', '__ANON_1']"
632f8341837ac920af66bac7_f_0_6_0,FUNC,f,,"['linear-algebra', 'analytic-geometry']",['f'],"['func_name', '__ANON_1']"
632f8341837ac920af66bac7_f_0_8_0,SET,K2,,"['linear-algebra', 'analytic-geometry']","['K', '2']","['__ANON_0', 'expr_atom', '__ANON_3']"
6327106606a69a3f488da907_f_4_8_0,FUNC,k,the original line,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['k'],"['func_name', '__ANON_1']"
632f8341837ac920af66bac7_f_0_10_0,SET,K2,,"['linear-algebra', 'analytic-geometry']","['K', '2']","['__ANON_0', 'expr_atom', '__ANON_3']"
6327106606a69a3f488da907_f_4_10_0,FUNC,x,the coordinates,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['x'],"['func_name', '__ANON_1']"
6327106606a69a3f488da907_f_4_11_0,FUNC,y,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['y'],"['func_name', '__ANON_1']"
6327106606a69a3f488da907_f_4_13_0,FUNC,x,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['x'],"['func_name', '__ANON_1']"
6327106606a69a3f488da907_f_4_17_0,SCAL,0,their respective slopes,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['0'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66bac7_f_0_20_0,SET,K2,,"['linear-algebra', 'analytic-geometry']","['K', '2']","['__ANON_0', 'expr_atom', '__ANON_3']"
632f8341837ac920af66bac7_f_0_21_0,FUNC,f,,"['linear-algebra', 'analytic-geometry']",['f'],"['func_name', '__ANON_1']"
6327106606a69a3f488da907_f_6_2_0,FUNC,p,their intersection,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['p'],"['func_name', '__ANON_1']"
632f8341837ac920af66bac7_f_1_2_0,FUNC,e,the basis,"['linear-algebra', 'analytic-geometry']",['e'],"['func_name', '__ANON_1']"
6327106606a69a3f488da907_f_6_7_0,SCAL,pqr,the triangle   f_6_7_0,"['geometry', 'euclidean-geometry', 'analytic-geometry']","['p', 'q', 'r']","['unary', '__ANON_1', '__ANON_1', '__ANON_1']"
632f8341837ac920af66bac7_f_1_8_0,FUNC,A,the matrix,"['linear-algebra', 'analytic-geometry']",['A'],"['func_name', '__ANON_0']"
6327106606a69a3f488da907_f_6_8_0,FUNC,p,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['p'],"['func_name', '__ANON_1']"
632f8341837ac920af66bac7_f_1_9_0,FUNC,a,,"['linear-algebra', 'analytic-geometry']",['a'],"['func_name', '__ANON_1']"
632f8341837ac920af66bac7_f_1_10_0,FUNC,e,terms,"['linear-algebra', 'analytic-geometry']",['e'],"['func_name', '__ANON_1']"
6327106706a69a3f488daa1a_f_2_2_0,FUNC,d,the distance,['analytic-geometry'],['d'],"['func_name', '__ANON_1']"
632f8341837ac920af66bac7_f_1_16_0,FUNC,x,,"['linear-algebra', 'analytic-geometry']",['x'],"['func_name', '__ANON_1']"
6327106706a69a3f488daa1a_f_2_5_0,FUNC,r,the distance,['analytic-geometry'],['r'],"['func_name', '__ANON_1']"
6327106706a69a3f488daa1a_f_2_6_0,FUNC,A,,['analytic-geometry'],['A'],"['func_name', '__ANON_0']"
6327106706a69a3f488daa1a_f_2_7_0,FUNC,C,,['analytic-geometry'],['C'],"['func_name', '__ANON_0']"
6327106706a69a3f488daa1a_f_2_8_0,FUNC,C,one,['analytic-geometry'],['C'],"['func_name', '__ANON_0']"
6327106706a69a3f488daa1a_f_2_11_0,FUNC,A,,['analytic-geometry'],['A'],"['func_name', '__ANON_0']"
6327106706a69a3f488daa1a_f_2_12_0,FUNC,r,radius,['analytic-geometry'],['r'],"['func_name', '__ANON_1']"
6327106706a69a3f488daa1a_f_2_13_0,FUNC,C,,['analytic-geometry'],['C'],"['func_name', '__ANON_0']"
6327106706a69a3f488daa1a_f_2_16_0,FUNC,d,,['analytic-geometry'],['d'],"['func_name', '__ANON_1']"
6327106706a69a3f488daa1a_f_3_2_0,FUNC,A,,['analytic-geometry'],['A'],"['func_name', '__ANON_0']"
6327106706a69a3f488daa1a_f_3_3_0,FUNC,B,,['analytic-geometry'],['B'],"['func_name', '__ANON_0']"
6327106706a69a3f488daa1a_f_3_6_0,FUNC,M,,['analytic-geometry'],['M'],"['func_name', '__ANON_0']"
632f8341837ac920af66bb25_f_1_0_0,FUNC,t,,"['geometry', 'analytic-geometry', 'triangles', 'conic-sections', 'locus']",['t'],"['func_name', '__ANON_1']"
632f8341837ac920af66bb25_f_1_2_0,FUNC,t,,"['geometry', 'analytic-geometry', 'triangles', 'conic-sections', 'locus']",['t'],"['func_name', '__ANON_1']"
6327106706a69a3f488daa1a_f_3_10_0,SCAL,8/6,slope   f_3_10_0,['analytic-geometry'],"['8', '/', '6']","['mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']"
6327106706a69a3f488daa1a_f_3_12_0,SCAL,8/6,,['analytic-geometry'],"['8', '/', '6']","['mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']"
6327106706a69a3f488daa1a_f_3_13_0,SCAL,-6/8,,['analytic-geometry'],"['-', '6', '/', '8']","['mp', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']"
6327106706a69a3f488daa1a_f_3_17_0,FUNC,d,,['analytic-geometry'],['d'],"['func_name', '__ANON_1']"
6327106706a69a3f488daa1a_f_3_21_0,FUNC,d,,['analytic-geometry'],['d'],"['func_name', '__ANON_1']"
6327106706a69a3f488daa1a_f_3_22_0,FUNC,x,,['analytic-geometry'],['x'],"['func_name', '__ANON_1']"
6327106706a69a3f488daa1a_f_3_23_0,FUNC,A,,['analytic-geometry'],['A'],"['func_name', '__ANON_0']"
6327106706a69a3f488daa1a_f_3_24_0,FUNC,B,,['analytic-geometry'],['B'],"['func_name', '__ANON_0']"
6327106706a69a3f488daa1a_f_3_25_0,FUNC,d,,['analytic-geometry'],['d'],"['func_name', '__ANON_1']"
6327106706a69a3f488daa1a_f_3_26_0,FUNC,A,,['analytic-geometry'],['A'],"['func_name', '__ANON_0']"
6327106706a69a3f488daa1a_f_3_27_0,FUNC,B,,['analytic-geometry'],['B'],"['func_name', '__ANON_0']"
6327106706a69a3f488daa1a_f_3_30_0,FUNC,A,,['analytic-geometry'],['A'],"['func_name', '__ANON_0']"
632f8341837ac920af66bb30_f_0_2_0,SCAL,x-axis,,"['analytic-geometry', 'triangles', 'conic-sections', 'area', 'tangent-line']","['x', '-', 'a', 'x', 'i', 's']","['additive', '__ANON_1', 'SUB', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']"
6327106706a69a3f488daae9_f_2_4_0,FUNC,x,,"['geometry', 'analytic-geometry']",['x'],"['func_name', '__ANON_1']"
632f8341837ac920af66bb30_f_1_7_0,FUNC,U,,"['analytic-geometry', 'triangles', 'conic-sections', 'area', 'tangent-line']",['U'],"['func_name', '__ANON_0']"
632f8341837ac920af66bb30_f_1_8_0,FUNC,V,,"['analytic-geometry', 'triangles', 'conic-sections', 'area', 'tangent-line']",['V'],"['func_name', '__ANON_0']"
632f8341837ac920af66bb30_f_1_16_0,FUNC,T,the point   f_1_16_0,"['analytic-geometry', 'triangles', 'conic-sections', 'area', 'tangent-line']",['T'],"['func_name', '__ANON_0']"
6327106706a69a3f488daae9_f_3_4_0,FUNC,m,the slope,"['geometry', 'analytic-geometry']",['m'],"['func_name', '__ANON_1']"
6327106706a69a3f488dab19_f_1_0_0,FUNC,r,,"['euclidean-geometry', 'analytic-geometry']",['r'],"['func_name', '__ANON_1']"
632f8341837ac920af66bb30_f_1_23_0,FUNC,U,the point,"['analytic-geometry', 'triangles', 'conic-sections', 'area', 'tangent-line']",['U'],"['func_name', '__ANON_0']"
6327106706a69a3f488dab19_f_1_1_0,FUNC,r,a radius   f_1_1_0,"['euclidean-geometry', 'analytic-geometry']",['r'],"['func_name', '__ANON_1']"
632f8341837ac920af66bb30_f_1_24_0,FUNC,V,,"['analytic-geometry', 'triangles', 'conic-sections', 'area', 'tangent-line']",['V'],"['func_name', '__ANON_0']"
6327106706a69a3f488dab19_f_1_4_0,FUNC,r,,"['euclidean-geometry', 'analytic-geometry']",['r'],"['func_name', '__ANON_1']"
6327106706a69a3f488dab19_f_1_7_0,SCAL,-90^o,,"['euclidean-geometry', 'analytic-geometry']","['-', '90', '^', 'o']","['unary', 'SUB', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', '__ANON_1']"
6327106706a69a3f488dab19_f_1_8_0,SCAL,+90^o,,"['euclidean-geometry', 'analytic-geometry']","['+', '90', '^', 'o']","['unary', 'ADD', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', '__ANON_1']"
6327106706a69a3f488dab19_f_1_9_0,SCAL,0,the equator,"['euclidean-geometry', 'analytic-geometry']",['0'],"['expr_atom', '__ANON_3']"
6327106706a69a3f488dab19_f_1_11_0,SCAL,0,,"['euclidean-geometry', 'analytic-geometry']",['0'],"['expr_atom', '__ANON_3']"
6327106706a69a3f488dab19_f_1_12_0,SCAL,360^o,,"['euclidean-geometry', 'analytic-geometry']","['360', '^', 'o']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'CARET', '__ANON_1']"
6327106706a69a3f488dab19_f_1_13_0,SCAL,90^o,,"['euclidean-geometry', 'analytic-geometry']","['90', '^', 'o']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', '__ANON_1']"
6327106706a69a3f488dab19_f_1_14_0,SCAL,360^o,,"['euclidean-geometry', 'analytic-geometry']","['360', '^', 'o']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'CARET', '__ANON_1']"
6327106706a69a3f488dab19_f_2_1_0,FUNC,z,,"['euclidean-geometry', 'analytic-geometry']",['z'],"['func_name', '__ANON_1']"
6327106706a69a3f488dab19_f_2_3_0,SCAL,2 ,,"['euclidean-geometry', 'analytic-geometry']",['2'],"['expr_atom', '__ANON_3']"
6327106706a69a3f488dab19_f_2_8_0,FUNC,D,the required distance,"['euclidean-geometry', 'analytic-geometry']",['D'],"['func_name', '__ANON_0']"
6327106706a69a3f488dab4c_f_0_2_0,FUNC,a,distance   f_0_2_0,['analytic-geometry'],['a'],"['func_name', '__ANON_1']"
632f8341837ac920af66bc6c_f_0_10_0,FUNC,Q,,"['contest-math', 'analytic-geometry']",['Q'],"['func_name', '__ANON_0']"
6327106706a69a3f488dab4c_f_0_3_0,SET,T1,the two points,['analytic-geometry'],"['T', '1']","['__ANON_0', 'expr_atom', '__ANON_3']"
632f8341837ac920af66bc6c_f_1_0_0,FUNC,Q,,"['contest-math', 'analytic-geometry']",['Q'],"['func_name', '__ANON_0']"
6327106706a69a3f488dab4c_f_0_4_0,SET,T2,,['analytic-geometry'],"['T', '2']","['__ANON_0', 'expr_atom', '__ANON_3']"
6327106706a69a3f488dab4c_f_0_6_0,SCAL,1 ,my,['analytic-geometry'],['1'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66bc6c_f_1_3_0,FUNC,P,,"['contest-math', 'analytic-geometry']",['P'],"['func_name', '__ANON_0']"
6327106706a69a3f488dab4c_f_0_7_0,SCAL,2 ,,['analytic-geometry'],['2'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66bc6c_f_1_4_0,FUNC,Q,the circle,"['contest-math', 'analytic-geometry']",['Q'],"['func_name', '__ANON_0']"
6327106706a69a3f488dab4c_f_0_8_0,SCAL,1 ,,['analytic-geometry'],['1'],"['expr_atom', '__ANON_3']"
632fb8da837ac920af6bc5e7_f_0_2_0,FUNC,l,,"['analytic-geometry', '3d', 'solid-geometry']",['l'],"['func_name', '__ANON_1']"
6327106706a69a3f488dab4c_f_0_9_0,FUNC,a,,['analytic-geometry'],['a'],"['func_name', '__ANON_1']"
632f8341837ac920af66bc6c_f_1_6_0,FUNC,P,one point,"['contest-math', 'analytic-geometry']",['P'],"['func_name', '__ANON_0']"
6327106706a69a3f488dab4c_f_0_10_0,SCAL,90 ,,['analytic-geometry'],['90'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632f8341837ac920af66bc6c_f_1_7_0,FUNC,Q,a,"['contest-math', 'analytic-geometry']",['Q'],"['func_name', '__ANON_0']"
632f8341837ac920af66bc6c_f_1_8_0,SCAL,2,degree   f_1_8_0,"['contest-math', 'analytic-geometry']",['2'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66bc6c_f_1_9_0,SCAL,4,,"['contest-math', 'analytic-geometry']",['4'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66bc6c_f_1_10_0,SCAL,4,,"['contest-math', 'analytic-geometry']",['4'],"['expr_atom', '__ANON_3']"
6327106706a69a3f488dab4c_f_1_2_0,FUNC,d,The distance   f_1_2_0,['analytic-geometry'],['d'],"['func_name', '__ANON_1']"
632f8341837ac920af66bc6c_f_1_12_0,FUNC,E,,"['contest-math', 'analytic-geometry']",['E'],"['func_name', '__ANON_0']"
632f8341837ac920af66bc6c_f_1_13_0,SCAL,0,,"['contest-math', 'analytic-geometry']",['0'],"['expr_atom', '__ANON_3']"
632fb8da837ac920af6bc5e7_f_2_2_0,SCAL,(1),,"['analytic-geometry', '3d', 'solid-geometry']","['(', '1', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f8341837ac920af66bc6c_f_1_14_0,FUNC,E,,"['contest-math', 'analytic-geometry']",['E'],"['func_name', '__ANON_0']"
632f8341837ac920af66bc6c_f_1_15_0,FUNC,g,,"['contest-math', 'analytic-geometry']",['g'],"['func_name', '__ANON_1']"
6327106706a69a3f488dab4c_f_1_8_0,FUNC,h,Then the distance,['analytic-geometry'],['h'],"['func_name', '__ANON_1']"
632fb8da837ac920af6bc5e7_f_2_6_0,SCAL,(2),,"['analytic-geometry', '3d', 'solid-geometry']","['(', '2', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f8341837ac920af66bc6c_f_1_18_0,FUNC,E,,"['contest-math', 'analytic-geometry']",['E'],"['func_name', '__ANON_0']"
632fb8da837ac920af6bc5e7_f_2_11_0,SCAL,(1),,"['analytic-geometry', '3d', 'solid-geometry']","['(', '1', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f8341837ac920af66bc6c_f_1_23_0,SCAL,2,,"['contest-math', 'analytic-geometry']",['2'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66bc6c_f_1_24_0,FUNC,E,,"['contest-math', 'analytic-geometry']",['E'],"['func_name', '__ANON_0']"
632f8341837ac920af66bc6c_f_1_26_0,FUNC,P,,"['contest-math', 'analytic-geometry']",['P'],"['func_name', '__ANON_0']"
632f8341837ac920af66bc6c_f_1_27_0,FUNC,Q,,"['contest-math', 'analytic-geometry']",['Q'],"['func_name', '__ANON_0']"
632fb8da837ac920af6bc5e7_f_2_16_0,SCAL,(1),,"['analytic-geometry', '3d', 'solid-geometry']","['(', '1', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f8341837ac920af66bc6c_f_1_29_0,FUNC,f,This involution,"['contest-math', 'analytic-geometry']",['f'],"['func_name', '__ANON_1']"
632f8341837ac920af66bc6c_f_1_30_0,SCAL,4,,"['contest-math', 'analytic-geometry']",['4'],"['expr_atom', '__ANON_3']"
6327106706a69a3f488dab4c_f_2_3_0,FUNC,a,,['analytic-geometry'],['a'],"['func_name', '__ANON_1']"
632f8341837ac920af66bc6c_f_1_31_0,SCAL,4,,"['contest-math', 'analytic-geometry']",['4'],"['expr_atom', '__ANON_3']"
6327106706a69a3f488dabb9_f_0_0_0,FUNC,n,,"['probability', 'analysis', 'euclidean-geometry', 'analytic-geometry']",['n'],"['func_name', '__ANON_1']"
632fb8da837ac920af6bc610_f_0_2_0,FUNC,D,a height,"['linear-algebra', 'geometry', 'vectors', 'analytic-geometry', 'triangles']",['D'],"['func_name', '__ANON_0']"
632f8341837ac920af66bc6c_f_1_35_0,FUNC,E,,"['contest-math', 'analytic-geometry']",['E'],"['func_name', '__ANON_0']"
632fb8da837ac920af6bc610_f_0_3_0,FUNC,A,,"['linear-algebra', 'geometry', 'vectors', 'analytic-geometry', 'triangles']",['A'],"['func_name', '__ANON_0']"
632fb8da837ac920af6bc610_f_0_4_0,FUNC,E,point,"['linear-algebra', 'geometry', 'vectors', 'analytic-geometry', 'triangles']",['E'],"['func_name', '__ANON_0']"
632f8341837ac920af66bc6c_f_1_37_0,FUNC,Q,,"['contest-math', 'analytic-geometry']",['Q'],"['func_name', '__ANON_0']"
632f8341837ac920af66bc6c_f_1_39_0,FUNC,Q,,"['contest-math', 'analytic-geometry']",['Q'],"['func_name', '__ANON_0']"
632f8341837ac920af66bc6c_f_1_40_0,SCAL,4,,"['contest-math', 'analytic-geometry']",['4'],"['expr_atom', '__ANON_3']"
632f8341837ac920af66bc6c_f_1_41_0,SCAL,4,,"['contest-math', 'analytic-geometry']",['4'],"['expr_atom', '__ANON_3']"
6327106706a69a3f488dabb9_f_1_3_0,FUNC,x,,"['probability', 'analysis', 'euclidean-geometry', 'analytic-geometry']",['x'],"['func_name', '__ANON_1']"
632fb8da837ac920af6bc610_f_0_9_0,FUNC,E,point,"['linear-algebra', 'geometry', 'vectors', 'analytic-geometry', 'triangles']",['E'],"['func_name', '__ANON_0']"
632f8341837ac920af66bc6c_f_1_42_0,FUNC,E,,"['contest-math', 'analytic-geometry']",['E'],"['func_name', '__ANON_0']"
632f8341837ac920af66bc6c_f_1_43_0,FUNC,g,this involution,"['contest-math', 'analytic-geometry']",['g'],"['func_name', '__ANON_1']"
632fb8da837ac920af6bc610_f_0_12_0,FUNC,A,,"['linear-algebra', 'geometry', 'vectors', 'analytic-geometry', 'triangles']",['A'],"['func_name', '__ANON_0']"
632fb8da837ac920af6bc610_f_0_13_0,FUNC,D,point   f_0_13_0,"['linear-algebra', 'geometry', 'vectors', 'analytic-geometry', 'triangles']",['D'],"['func_name', '__ANON_0']"
6327106706a69a3f488dabb9_f_1_7_0,SET,S^{n-1},,"['probability', 'analysis', 'euclidean-geometry', 'analytic-geometry']","['S', '^', '{', 'n', '-', '1', '}']","['__ANON_0', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f8341837ac920af66bc6c_f_1_49_0,FUNC,P,,"['contest-math', 'analytic-geometry']",['P'],"['func_name', '__ANON_0']"
632f8341837ac920af66bc6c_f_1_50_0,FUNC,E,,"['contest-math', 'analytic-geometry']",['E'],"['func_name', '__ANON_0']"
632fb8da837ac920af6bc610_f_0_17_0,FUNC,C,,"['linear-algebra', 'geometry', 'vectors', 'analytic-geometry', 'triangles']",['C'],"['func_name', '__ANON_0']"
6327106706a69a3f488dabb9_f_1_11_0,FUNC,n,the unit,"['probability', 'analysis', 'euclidean-geometry', 'analytic-geometry']",['n'],"['func_name', '__ANON_1']"
