fid,mtype,exprstr,mention,tags
633012ae837ac920af748f26_f_0_12_0,SCAL,x^2+y^2+b^k,the form,"['number-theory', 'elementary-number-theory', 'analytic-number-theory']"
632f5f45837ac920af638d93_f_2_9_0,SCAL,\frac{p + 2}{3},,"['elementary-number-theory', 'prime-numbers']"
633012ae837ac920af748f26_f_0_27_0,SCAL,x^2+y^2+m^k,,"['number-theory', 'elementary-number-theory', 'analytic-number-theory']"
632fcd28837ac920af6e2cef_f_1_7_0,SCAL,n(n+2)(n+3),,"['number-theory', 'elementary-number-theory', 'real-numbers', 'analytic-number-theory', 'natural-numbers']"
632f9724837ac920af689688_f_1_7_0,SCAL,\tfrac{m}{n},,"['number-theory', 'elementary-number-theory', 'diophantine-equations']"
632fcd28837ac920af6e2cef_f_1_11_0,SCAL,n(n+1)(n+2),,"['number-theory', 'elementary-number-theory', 'real-numbers', 'analytic-number-theory', 'natural-numbers']"
632fcd28837ac920af6e2cef_f_1_13_0,SCAL,n(n+1)(n+3),,"['number-theory', 'elementary-number-theory', 'real-numbers', 'analytic-number-theory', 'natural-numbers']"
632fcd28837ac920af6e2cef_f_1_17_0,SCAL,n(n+2)(n+3),,"['number-theory', 'elementary-number-theory', 'real-numbers', 'analytic-number-theory', 'natural-numbers']"
633012ae837ac920af748f26_f_0_47_0,SCAL,x^2+y^2+b^k,the form,"['number-theory', 'elementary-number-theory', 'analytic-number-theory']"
632fcd28837ac920af6e2d1c_f_0_0_0,SCAL,2x^3+3x^2+x,,"['elementary-number-theory', 'proof-writing', 'modular-arithmetic', 'divisibility']"
632fcd28837ac920af6e2d1c_f_3_0_0,FUNC,f(x)=2x^3+3x^2+x,,"['elementary-number-theory', 'proof-writing', 'modular-arithmetic', 'divisibility']"
633012af837ac920af748fc8_f_0_3_0,SCAL,\frac{p-1}{2},,"['elementary-number-theory', 'prime-numbers', 'multiplicative-order']"
633012af837ac920af749037_f_0_0_0,SCAL,2^{n-1}n +1,,"['elementary-number-theory', 'contest-math']"
632fcd28837ac920af6e2d5b_f_0_6_0,SCAL,\frac{z}{y},,"['calculus', 'number-theory', 'elementary-number-theory', 'inequality', 'solution-verification']"
632fcd28837ac920af6e2d5b_f_1_1_0,SCAL,\frac{x}{y} + \frac{y}{z} + \frac{z}{x},,"['calculus', 'number-theory', 'elementary-number-theory', 'inequality', 'solution-verification']"
632fcd28837ac920af6e2d5b_f_2_4_0,SCAL,x^3-x^2+kx-1.,,"['calculus', 'number-theory', 'elementary-number-theory', 'inequality', 'solution-verification']"
632f9724837ac920af6896f4_f_0_4_0,SCAL,\frac{2^{1/3} + 5.2^{2/3}}{7},,"['elementary-number-theory', 'irrational-numbers', 'continued-fractions']"
632fcd28837ac920af6e2d78_f_4_8_0,SCAL,2n^2+2nr+r^2,,"['elementary-number-theory', 'pythagorean-triples']"
632f5f46837ac920af638f85_f_4_20_0,SCAL,3jk + j + k,,"['elementary-number-theory', 'prime-numbers']"
633012af837ac920af7490f8_f_1_5_0,SET,"(70225, 70227)",,"['elementary-number-theory', 'open-problem']"
632f9724837ac920af689715_f_0_10_0,FUNC,P(441270)=3,,"['number-theory', 'elementary-number-theory', 'algorithms']"
632f9724837ac920af689715_f_0_12_0,FUNC,P(44424211344)=6,,"['number-theory', 'elementary-number-theory', 'algorithms']"
632f5f46837ac920af639022_f_0_1_0,SCAL, is divisible by ,,"['elementary-number-theory', 'induction', 'fake-proofs']"
632fcd28837ac920af6e2db3_f_0_6_0,SCAL,2^{38}5^{19},,"['combinatorics', 'elementary-number-theory', 'divisibility']"
632fcd28837ac920af6e2db3_f_0_16_0,SCAL,2^{38}5^{19},,"['combinatorics', 'elementary-number-theory', 'divisibility']"
632f5f46837ac920af639022_f_1_1_0,SCAL,5k(2^n\cdot5^{n-3}),,"['elementary-number-theory', 'induction', 'fake-proofs']"
632f5f46837ac920af639022_f_1_3_0,SCAL,k(2^{n+1}\cdot5^{n-2}),,"['elementary-number-theory', 'induction', 'fake-proofs']"
632fcd28837ac920af6e2db3_f_2_1_0,SCAL,\binom{40}{2}\binom{21}{2},,"['combinatorics', 'elementary-number-theory', 'divisibility']"
632f5f46837ac920af639022_f_1_5_0,SCAL,5k(2^{n+1}\cdot5^{n-2}),,"['elementary-number-theory', 'induction', 'fake-proofs']"
632f5f46837ac920af639022_f_2_12_0,SCAL,2^n 5^{n-2},,"['elementary-number-theory', 'induction', 'fake-proofs']"
632f5f46837ac920af639022_f_2_14_0,SCAL,2^{n+1}5^{n-2},,"['elementary-number-theory', 'induction', 'fake-proofs']"
632f5f46837ac920af639041_f_1_9_0,SCAL,(10k+0)-(10\cdot0+k),,"['elementary-number-theory', 'divisibility']"
632f5f46837ac920af639041_f_1_12_0,SCAL,(10(k+1)+1)-(10\cdot1+(k+1)),,"['elementary-number-theory', 'divisibility']"
632fcd28837ac920af6e2db3_f_3_29_0,SCAL,741*400+190*39^2 - 190*741,,"['combinatorics', 'elementary-number-theory', 'divisibility']"
633012af837ac920af749370_f_2_4_0,SCAL,\frac{ab}{3},,"['elementary-number-theory', 'contest-math']"
633012af837ac920af749370_f_2_5_0,SCAL,\frac{ab}{3},,"['elementary-number-theory', 'contest-math']"
632f9724837ac920af68987a_f_0_3_0,SET,"\{2,3,4,5\}",,"['combinatorics', 'elementary-number-theory']"
633012af837ac920af749370_f_2_16_0,SCAL,\frac{ab}{3},,"['elementary-number-theory', 'contest-math']"
633012af837ac920af749370_f_2_20_0,SCAL,\frac{ab}{3},,"['elementary-number-theory', 'contest-math']"
632fcd28837ac920af6e2e37_f_0_1_0,SCAL,(m!)^3(n!)^4,,"['elementary-number-theory', 'divisibility', 'factorial']"
633012af837ac920af749385_f_1_7_0,SCAL,(2a+b)+(a+2b),,"['elementary-number-theory', 'gcd-and-lcm']"
633012af837ac920af749385_f_1_8_0,SCAL,(2a+b)-(a+2b),,"['elementary-number-theory', 'gcd-and-lcm']"
632f9725837ac920af6899c1_f_0_4_0,SCAL,b^{1.0000001},,['elementary-number-theory']
632f9725837ac920af6899c1_f_1_15_0,SCAL,b^{1.0000001},,['elementary-number-theory']
632f9725837ac920af6899c1_f_1_19_0,SCAL,b^{1.0000001},,['elementary-number-theory']
632fd3c1837ac920af6e305e_f_2_9_0,SCAL,\frac {p}{q},,"['elementary-number-theory', 'discrete-mathematics']"
633012af837ac920af7495cf_f_0_0_0,SCAL,n^n\cdot n!+1,,"['elementary-number-theory', 'prime-numbers']"
633012b0837ac920af74967f_f_1_2_0,SCAL,(n-1)(n-2)(n-3) +1,,"['calculus', 'algebra-precalculus', 'elementary-number-theory', 'gamma-function', 'digamma-function']"
632f5f46837ac920af63911b_f_0_0_0,SCAL,\frac{(3n)!}{6^nn!},,"['elementary-number-theory', 'induction']"
632f5f46837ac920af63911b_f_0_2_0,FUNC,p(k)=\frac{(3k)!}{6^kk!},,"['elementary-number-theory', 'induction']"
632f5f46837ac920af63911b_f_2_0_0,SCAL,\frac{(3i-2)(3i-1)}{2},an integer,"['elementary-number-theory', 'induction']"
632f5f46837ac920af63911b_f_2_1_0,SCAL,\frac{(3n)!}{6^n n!},the product,"['elementary-number-theory', 'induction']"
632f5f46837ac920af63911b_f_3_4_0,SCAL,"
\frac{(3k+2)(3k+1)}{2} 
",,"['elementary-number-theory', 'induction']"
632f5f46837ac920af639120_f_0_0_0,SCAL,\frac{(2n)!}{n!(n+1)!},,"['elementary-number-theory', 'induction', 'divisibility', 'factorial']"
632f5f46837ac920af639120_f_0_2_0,FUNC,p(k)=\frac{(2k)!}{k!(k+1)!},,"['elementary-number-theory', 'induction', 'divisibility', 'factorial']"
632f5f46837ac920af6391c2_f_0_5_0,SCAL, 1\cdot10^3 + 3\cdot10^2 + 67\cdot10^1 + 40\cdot10^0,such a representation,"['probability', 'combinatorics', 'algebra-precalculus', 'elementary-number-theory', 'contest-math']"
633012b0837ac920af749697_f_3_5_0,SCAL,3 \cdot 337,,['elementary-number-theory']
632f9725837ac920af689b70_f_0_7_0,SCAL,\frac{(3^{77}-1)}{2},,"['elementary-number-theory', 'modular-arithmetic']"
632f9725837ac920af689b70_f_0_9_0,SCAL,\frac{(3^{11}-1)}{2},the factors,"['elementary-number-theory', 'modular-arithmetic']"
632f9725837ac920af689b70_f_0_10_0,SCAL,\frac{(3^{7}-1)}{2},,"['elementary-number-theory', 'modular-arithmetic']"
632f9725837ac920af689bd3_f_2_1_0,SCAL,\frac{p-1}{2},,"['elementary-number-theory', 'modular-arithmetic', 'factorial']"
632fd3c1837ac920af6e31a9_f_0_1_0,FUNC,d:\mathbb{N}\rightarrow\mathbb{N},,"['elementary-number-theory', 'proof-verification', 'divisibility']"
632fd3c1837ac920af6e31a9_f_0_7_0,SCAL,d(m\cdot n),,"['elementary-number-theory', 'proof-verification', 'divisibility']"
632f9725837ac920af689be6_f_3_8_0,SCAL,(\frac{10^k - 1}{9} + 1)^2,,"['sequences-and-series', 'elementary-number-theory']"
632f9725837ac920af689be6_f_3_9_0,SCAL,\frac{10^2k - 1}{9} + 4\frac{10^k - 1}{9} + 1,,"['sequences-and-series', 'elementary-number-theory']"
632f9725837ac920af689be6_f_3_10_0,SCAL,\frac{10^k - 1}{9} + 1,,"['sequences-and-series', 'elementary-number-theory']"
633012b0837ac920af749a0e_f_0_6_0,SCAL,n^n\cdot n!+1,,"['elementary-number-theory', 'prime-numbers', 'divisibility']"
633012b0837ac920af749a0e_f_0_12_0,SET,"[4930,4931]",,"['elementary-number-theory', 'prime-numbers', 'divisibility']"
632f5f46837ac920af639245_f_1_1_0,SET,"\{1,4,6,7\}",squares,"['elementary-number-theory', 'summation', 'sums-of-squares']"
632f5f46837ac920af639245_f_1_2_0,SET,"\{2,3,5,8\}",,"['elementary-number-theory', 'summation', 'sums-of-squares']"
632f5f46837ac920af639245_f_1_5_0,SET,"\{1,4,6,7,10,11,13,16\}",cubes,"['elementary-number-theory', 'summation', 'sums-of-squares']"
632f5f46837ac920af639245_f_1_6_0,SET,"\{2,3,5,8,9,12,14,15\}",,"['elementary-number-theory', 'summation', 'sums-of-squares']"
633012b0837ac920af749b33_f_0_9_0,FUNC,S(n)=n^2-14,,"['elementary-number-theory', 'contest-math', 'pythagorean-triples']"
633012b0837ac920af749b33_f_0_10_0,FUNC,S(n)=n^2-14,,"['elementary-number-theory', 'contest-math', 'pythagorean-triples']"
633012b0837ac920af749b33_f_0_13_0,FUNC,S(n)=n^2-14,the property,"['elementary-number-theory', 'contest-math', 'pythagorean-triples']"
632fd3c2837ac920af6e327d_f_0_0_0,FUNC,f(x)=x^2 + ax + b,,['elementary-number-theory']
632fd3c2837ac920af6e327d_f_0_2_0,FUNC,f(x)=x^2 +x+6,example,['elementary-number-theory']
632fd3c2837ac920af6e327d_f_1_6_0,FUNC,f(x) = (x-r)(x-s),some descomposition,['elementary-number-theory']
633012b0837ac920af749c0e_f_0_0_0,SCAL,\frac {21n+4}{14n+3},,"['algebra-precalculus', 'elementary-number-theory', 'proof-writing']"
633012b0837ac920af749c4c_f_0_3_0,SCAL,\frac{360k}{143},,"['algebra-precalculus', 'elementary-number-theory', 'contest-math', 'puzzle']"
633012b0837ac920af749c4c_f_0_4_0,SCAL,\frac{360k}{143}*12,,"['algebra-precalculus', 'elementary-number-theory', 'contest-math', 'puzzle']"
632f5f47837ac920af639433_f_0_0_0,FUNC,f(x) = x^n - a,a polynomial,"['elementary-number-theory', 'ring-theory']"
632f5f47837ac920af639433_f_0_2_0,SCAL,\frac{p}{q},rational solution,"['elementary-number-theory', 'ring-theory']"
633012b0837ac920af749c4c_f_2_1_0,SCAL,\frac{360k}{143}*12,,"['algebra-precalculus', 'elementary-number-theory', 'contest-math', 'puzzle']"
632f5f47837ac920af639498_f_0_2_0,SCAL,(n(n+1)/2)^{th},,"['number-theory', 'elementary-number-theory']"
632f5f47837ac920af6394a0_f_0_3_0,SCAL,(2^{11} -1),,"['number-theory', 'elementary-number-theory', 'polynomials']"
632f5f47837ac920af6394a0_f_0_11_0,SCAL,2(2^{11} - 1),modulus,"['number-theory', 'elementary-number-theory', 'polynomials']"
632fd3c2837ac920af6e33cf_f_0_1_0,SCAL,\frac{c}{d},,['elementary-number-theory']
632fd3c2837ac920af6e33cf_f_1_0_0,SCAL,\dfrac{ad+bc}{bd},,['elementary-number-theory']
633012bc837ac920af749d97_f_1_4_0,SCAL,(a+p)^{p-1},,['elementary-number-theory']
632f9725837ac920af689cb2_f_1_37_0,SCAL,2^{2r} - 2^{2r-1},,"['elementary-number-theory', 'proof-writing']"
632f9725837ac920af689cb3_f_2_9_0,SCAL,\binom{p-1}{k},,"['elementary-number-theory', 'prime-numbers', 'binomial-coefficients']"
632f5f47837ac920af639550_f_0_1_0,SCAL,a\cdot b\cdot c,,"['elementary-number-theory', 'polynomials', 'proof-verification', 'quadratics']"
632f9725837ac920af689dce_f_0_0_0,SCAL,\frac{1}{4} + \frac{1}{4} + \frac{1}{4} + \frac{1}{7} + \frac{1}{9},the form,"['elementary-number-theory', 'proof-writing']"
632f9725837ac920af689dce_f_0_1_0,SCAL,\frac{1}{2} + \frac{1}{4} + \frac{1}{4} + \frac{1}{{18}} + \frac{1}{{20}},,"['elementary-number-theory', 'proof-writing']"
632f5f47837ac920af63957c_f_0_0_0,FUNC,"f(x, y, z) = 2x^2 + 3y^2 - 6z^2",,"['elementary-number-theory', 'polynomials', 'algebraic-number-theory', 'quadratic-forms']"
632f5f47837ac920af63957c_f_0_1_0,FUNC,"g(x, y, z) = 2x^2 + 3y^2 - 10z^2",,"['elementary-number-theory', 'polynomials', 'algebraic-number-theory', 'quadratic-forms']"
632f5f47837ac920af63957c_f_0_2_0,FUNC,"h(x, y, z) = x^2 + y^2 - 64z^2",,"['elementary-number-theory', 'polynomials', 'algebraic-number-theory', 'quadratic-forms']"
632f9725837ac920af689dce_f_1_2_0,SCAL,\frac{1}{2}+\frac{1}{3}+\frac{1}{6},,"['elementary-number-theory', 'proof-writing']"
633012bc837ac920af749df2_f_0_4_0,SCAL,(\frac{k}{p}),symbol,"['number-theory', 'elementary-number-theory']"
632f9725837ac920af689dd6_f_0_9_0,FUNC,D(n)=f(n)-f(n-1),,"['elementary-number-theory', 'functions', 'recurrence-relations', 'contest-math']"
632f9725837ac920af689dd6_f_0_23_0,FUNC,f(242)=3072,,"['elementary-number-theory', 'functions', 'recurrence-relations', 'contest-math']"
632f9725837ac920af689dd6_f_0_24_0,FUNC,f(241)=2816,,"['elementary-number-theory', 'functions', 'recurrence-relations', 'contest-math']"
632f5f47837ac920af6395ab_f_3_8_0,SCAL,2 \times 17,,['elementary-number-theory']
632f5f47837ac920af6395ab_f_3_11_0,SCAL,2 \times 17,,['elementary-number-theory']
632f5f47837ac920af6395ab_f_3_15_0,SCAL,3 \times 17,,['elementary-number-theory']
632f9725837ac920af689e54_f_0_9_0,SCAL,(p^x+3)(p^z-1)+4,,"['number-theory', 'elementary-number-theory', 'prime-numbers', 'diophantine-equations', 'parity']"
632fd3c2837ac920af6e3525_f_5_22_0,SCAL,2^5 \cdot 5^4,,"['elementary-number-theory', 'pythagorean-triples']"
632fd3c2837ac920af6e3525_f_5_27_0,SCAL,2^5 \cdot 5^2,,"['elementary-number-theory', 'pythagorean-triples']"
632fd3c2837ac920af6e3525_f_5_33_0,SCAL,2^5 \cdot 5^2,,"['elementary-number-theory', 'pythagorean-triples']"
632f9725837ac920af689e54_f_0_72_0,SCAL,p^{x-z}(p^z-1),,"['number-theory', 'elementary-number-theory', 'prime-numbers', 'diophantine-equations', 'parity']"
632f5f47837ac920af639634_f_0_0_0,SCAL,(2^n-1)^{1/n},,"['elementary-number-theory', 'contest-math', 'exponentiation', 'radicals', 'rationality-testing']"
632f5f47837ac920af639634_f_1_2_0,SCAL,\frac{x^n}{y^n},,"['elementary-number-theory', 'contest-math', 'exponentiation', 'radicals', 'rationality-testing']"
632f5f47837ac920af639634_f_3_0_0,SCAL,(2^n-1)^{1/n},,"['elementary-number-theory', 'contest-math', 'exponentiation', 'radicals', 'rationality-testing']"
632fd3c2837ac920af6e35e8_f_0_9_0,SCAL,(a + b + c)^{13},,"['elementary-number-theory', 'contest-math', 'divisibility']"
633012bc837ac920af749f22_f_2_31_0,SCAL,2^7 \cdot 3 \cdot 5,,['elementary-number-theory']
632f9725837ac920af689e63_f_3_16_0,SCAL,g^{(p-1)/2d},,"['number-theory', 'elementary-number-theory', 'prime-numbers', 'modular-arithmetic']"
632fd3c2837ac920af6e35e8_f_1_4_0,SCAL,a\cdot b\cdot b^3\cdot ab^7,,"['elementary-number-theory', 'contest-math', 'divisibility']"
632fd3c2837ac920af6e35e8_f_3_0_0,SCAL,(a+b+c)^{13},,"['elementary-number-theory', 'contest-math', 'divisibility']"
632fd3c2837ac920af6e35e8_f_3_10_0,SCAL,a*a^{i-1}*b*b^{j-1},,"['elementary-number-theory', 'contest-math', 'divisibility']"
633012bc837ac920af749f49_f_2_3_0,FUNC,N(z)=a^2+ab+2b^2,,"['number-theory', 'elementary-number-theory', 'diophantine-equations', 'contest-math']"
632fd3c2837ac920af6e35ee_f_0_15_0,SCAL,(2j^2+2i^2+2ij),,['elementary-number-theory']
633012bc837ac920af749f49_f_2_27_0,SCAL,7^{(y-1)/2},,"['number-theory', 'elementary-number-theory', 'diophantine-equations', 'contest-math']"
632f5f47837ac920af639728_f_5_3_0,SCAL,+((2b+c)ct^2f^2+2(b^2t^2-a^2c^2)fk+(b^2t^2-2(b+c)ca^2)k^2)s^2,,"['elementary-number-theory', 'contest-math', 'diophantine-equations']"
632f5f47837ac920af639728_f_5_6_0,SCAL,+((2a+t)tc^2f^2-2(b^2t^2-a^2c^2)fk+(a^2c^2-2(a+t)tb^2)k^2)s^2,,"['elementary-number-theory', 'contest-math', 'diophantine-equations']"
632f5f47837ac920af639728_f_5_9_0,SCAL,+(((2a+t)tb^2+(2b+c)ca^2)k^2-2(ac+bt+tc)tcf^2)s^2,,"['elementary-number-theory', 'contest-math', 'diophantine-equations']"
632f9725837ac920af689fb9_f_0_2_0,SCAL,a^2 + b^2 - abc,a perfect square,['elementary-number-theory']
632f5f47837ac920af639728_f_5_12_0,SCAL,+((2b+c)(2a+t)tcf^2+((2b+c)ca^2+(2a+t)tb^2)(2f+k)k)s^2,,"['elementary-number-theory', 'contest-math', 'diophantine-equations']"
632f9725837ac920af689fb9_f_1_0_0,SCAL,\frac{a^2+b^2}{ab+1},,['elementary-number-theory']
632f5f47837ac920af639728_f_5_24_0,SCAL,+((2a+t)tc^2f^2+2(a^2c^2+(2ac+bt+2ct)bt)fk+(2(a+t)tb^2+(4a+3t)tbc+a^2c^2)k^2)s^2,,"['elementary-number-theory', 'contest-math', 'diophantine-equations']"
632f5f47837ac920af639728_f_5_28_0,SCAL,+(2(ac+bt+tc)tcf^2+(4ab+4bt+4ac+3tc)tcfk+((2a+t)tb^2+(2b+c)ca^2)k^2)s^2,,"['elementary-number-theory', 'contest-math', 'diophantine-equations']"
632f5f47837ac920af639728_f_5_32_0,SCAL,+((2b+c)(2a+t)tcf^2+((2b+c)ca^2+(2a+t)tb^2)(2f+k)k)s^2,,"['elementary-number-theory', 'contest-math', 'diophantine-equations']"
632f5f47837ac920af639814_f_1_5_0,SCAL,\frac{p+1}{2},,"['number-theory', 'elementary-number-theory']"
632f5f47837ac920af639814_f_1_9_0,SCAL,\frac{p-1}{2},,"['number-theory', 'elementary-number-theory']"
632fd3c2837ac920af6e36b4_f_1_4_0,SCAL,\dfrac{m}{r},,"['number-theory', 'elementary-number-theory']"
633012bc837ac920af749f50_f_3_11_0,SCAL,\frac{96}{35},,['elementary-number-theory']
633012bc837ac920af749f50_f_3_15_0,SCAL,\frac{96}{35},,['elementary-number-theory']
632f5f47837ac920af639814_f_1_75_0,SCAL,\frac{p-1}{2},,"['number-theory', 'elementary-number-theory']"
632f5f47837ac920af639814_f_1_79_0,SCAL,\frac{p+1}{2},,"['number-theory', 'elementary-number-theory']"
632f5f47837ac920af639814_f_1_91_0,FUNC,P(x)=ax^2+bx+c,,"['number-theory', 'elementary-number-theory']"
633012bc837ac920af749f71_f_2_8_0,SCAL,[a]\cdot[b],,"['elementary-number-theory', 'modular-arithmetic']"
632f5f47837ac920af639814_f_1_104_0,SCAL,\frac{p+1}{2},,"['number-theory', 'elementary-number-theory']"
632f5f47837ac920af63985b_f_0_1_0,FUNC,f(x) = x^3 + 5x + 5,,"['number-theory', 'elementary-number-theory', 'p-adic-number-theory']"
632f5f47837ac920af63985b_f_0_2_0,FUNC,g(x) = x^5 + 2,,"['number-theory', 'elementary-number-theory', 'p-adic-number-theory']"
632f5f47837ac920af63985b_f_0_3_0,FUNC,"h(x, y) = x^2 + y^2",,"['number-theory', 'elementary-number-theory', 'p-adic-number-theory']"
633012bc837ac920af749f78_f_0_0_0,FUNC,f(x)=x^{2}+2x+2,,"['abstract-algebra', 'elementary-number-theory', 'polynomials', 'roots']"
633012bc837ac920af749fee_f_1_6_0,SET,"\{12,34,56,78,90,105\}",,"['elementary-number-theory', 'card-games']"
632f5f48837ac920af6399c1_f_0_1_0,SCAL, \frac{abc}{a+b+c} ,an integer,['elementary-number-theory']
632fd3c2837ac920af6e37c4_f_1_24_0,SCAL,\frac{1}{(s-1)^3},,"['combinatorics', 'elementary-number-theory', 'parity']"
633012bc837ac920af74a099_f_0_6_0,SCAL, is a primitive root mod ,,['elementary-number-theory']
632fd3c2837ac920af6e37d0_f_1_1_0,SCAL,2^4\cdot 5^3,,"['elementary-number-theory', 'contest-math', 'recreational-mathematics']"
632f5f48837ac920af639a3c_f_2_1_0,SCAL,\frac{1}{x},zero,"['calculus', 'number-theory', 'elementary-number-theory', 'infinity']"
632f5f48837ac920af639a3c_f_2_2_0,SCAL,x\frac{1}{x},,"['calculus', 'number-theory', 'elementary-number-theory', 'infinity']"
633012bc837ac920af74a0b2_f_1_34_0,SCAL,e^{e^{13.13}},,['elementary-number-theory']
633012bc837ac920af74a0b2_f_1_40_0,SCAL,e^{e^{7.3}},,['elementary-number-theory']
632f5f48837ac920af639ae8_f_1_7_0,SCAL,(1)(2)(3)(4),,"['elementary-number-theory', 'prime-numbers']"
632fd3c2837ac920af6e3835_f_0_13_0,SET," ( \frac{x^2-1-m\frac{mx}{x-n}}{x}, \frac{(mx/(x-n))^2-1-nx}{mx/(x-n)}  ) ",,"['number-theory', 'elementary-number-theory']"
633012bc837ac920af74a0b2_f_4_35_0,SCAL,0000000000000000 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_36_0,SCAL,0000000000 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_38_0,SCAL,5000000000000000 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_39_0,SCAL,3010299957 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_41_0,SCAL,7500000000000000 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_42_0,SCAL,6020599913 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_44_0,SCAL,0000000000000000 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_45_0,SCAL,7781512504 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_47_0,SCAL,3333333333333333 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_48_0,SCAL,0791812460 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_50_0,SCAL,5000000000000000 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_51_0,SCAL,3802112417 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_53_0,SCAL,5277777777777778 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_54_0,SCAL,5563025008 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_56_0,SCAL,5833333333333333 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_57_0,SCAL,6812412374 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_59_0,SCAL,8000000000000000 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_60_0,SCAL,7781512504 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_62_0,SCAL,0000000000000000 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_63_0,SCAL,0791812460 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_65_0,SCAL,2948845987914689 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_66_0,SCAL,5059308532 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_68_0,SCAL,0039459446460710 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_69_0,SCAL,4088426721 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_71_0,SCAL,0219056467943640 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_72_0,SCAL,4895946051 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_74_0,SCAL,3332076452686825 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_75_0,SCAL,9416130802 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_77_0,SCAL,3329541785168048 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_78_0,SCAL,4010046121 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_80_0,SCAL,2270550779625505 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_81_0,SCAL,0718137217 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_83_0,SCAL,0000073661334977 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_84_0,SCAL,4952412562 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_86_0,SCAL,0002475182905199 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_87_0,SCAL,8955086267 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_89_0,SCAL,0419355366430523 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_90_0,SCAL,8167397490 ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_93_0,SCAL, 2^{27}  3^{17} 5^{11} 7^9 11^7 13^7 17^6 19^6 23^5 \cdots 37^5 41^4 \cdots 89^4 97^3 \cdots 383^3 389^2 \cdots 6301^2 \cdot 6311 \cdots 20663801.    ,,['elementary-number-theory']
633012bc837ac920af74a0b2_f_4_94_0,SCAL,  10^{8974734.77703953}  ,,['elementary-number-theory']
632f5f48837ac920af639b3f_f_2_18_0,SCAL,x^2 + px + q+1,the corresponding equation,"['elementary-number-theory', 'polynomials', 'contest-math', 'roots']"
632fd3c2837ac920af6e3898_f_0_10_0,SET,"\{2,3,5,8\}",,"['elementary-number-theory', 'prime-factorization', 'divisor-counting-function']"
633012bc837ac920af74a103_f_0_3_0,SCAL,\frac{1}{n},,"['number-theory', 'elementary-number-theory', 'gamma-function']"
632f9726837ac920af68a1ac_f_1_24_0,SCAL,3^{2^{n-2}},,"['number-theory', 'elementary-number-theory']"
632fd3c2837ac920af6e38e2_f_0_0_0,FUNC,f:\mathbb{R} \rightarrow \mathbb{R},,['elementary-number-theory']
633012bc837ac920af74a175_f_1_4_0,SCAL,a^{n-1}-r\cdot n,divides,"['elementary-number-theory', 'modular-arithmetic']"
632f9726837ac920af68a1ea_f_2_5_0,SCAL,188748146801 ,,"['elementary-number-theory', 'prime-numbers']"
632f9726837ac920af68a1ea_f_2_9_0,SCAL,478225523351 ,,"['elementary-number-theory', 'prime-numbers']"
632f9726837ac920af68a1ea_f_2_11_0,SCAL,2549536629329 ,,"['elementary-number-theory', 'prime-numbers']"
632f9726837ac920af68a1ea_f_2_12_0,SCAL,(a^{p-1}-1)/p^k,:    Fermat-/Euler - quotients,"['elementary-number-theory', 'prime-numbers']"
