fid,mtype,exprstr,mention,tags
632f9726837ac920af68a5b0_f_2_6_0,SCAL,1/2 + 1/3 + 1/4 + 1/5 + 1/6 + 1/7 + 1/8 + 1/9 + 1/10,,['algebra-precalculus']
633012bc837ac920af749e05_f_1_15_0,SCAL,\binom{n+2}{3},half our sum,"['algebra-precalculus', 'summation']"
632f5f4b837ac920af63abcc_f_2_21_0,SCAL,\frac{4}{5},,"['algebra-precalculus', 'polynomials', 'roots']"
632fd3c6837ac920af6e517c_f_0_8_0,SET,"(0,\frac{4}{3})",interval,"['real-analysis', 'algebra-precalculus', 'functions', 'inequality']"
632fd3c6837ac920af6e517c_f_0_10_0,SET,"[\frac{1}{2},\frac{4}{3})",,"['real-analysis', 'algebra-precalculus', 'functions', 'inequality']"
632f5f4b837ac920af63ac3e_f_0_0_0,FUNC,f(x)=(3i+1)x^{2}+(-6i-2)x+12,a complex polynomial,"['algebra-precalculus', 'complex-numbers']"
633012bc837ac920af749e4e_f_0_1_0,FUNC,m(x)=-0.06x+5.6,,"['algebra-precalculus', 'quadratics']"
632f9726837ac920af68a5db_f_0_0_0,SCAL,x^4 - y^4 -4x^2 + 4,factor,"['algebra-precalculus', 'factoring']"
632f9726837ac920af68a5db_f_2_0_0,SCAL,x^4 - y^4 -4x^2 + 4 ,,"['algebra-precalculus', 'factoring']"
632f9726837ac920af68a5db_f_2_3_0,SCAL,(x^2)^2 -2(2x^2) + 2^2,f_2_2_0      The expression,"['algebra-precalculus', 'factoring']"
632f9726837ac920af68a5db_f_2_8_0,SCAL,[(x^2)^2 -2(2x^2) + 2^2] - (y^2)^2,,"['algebra-precalculus', 'factoring']"
633012bc837ac920af749e84_f_1_3_0,SCAL,(25*100/70),,['algebra-precalculus']
633012bc837ac920af749e84_f_1_9_0,SCAL,(25*100/70),,['algebra-precalculus']
632f9726837ac920af68a5dc_f_0_10_0,SCAL,\frac{0}{0},,['algebra-precalculus']
633012bc837ac920af749e84_f_1_15_0,SCAL,(20*100/70),,['algebra-precalculus']
632fd3c6837ac920af6e51b7_f_0_1_0,SCAL,2^{2x} +2^{-2x}-2,,"['algebra-precalculus', 'exponential-function', 'factoring']"
632fd3c6837ac920af6e51b7_f_1_1_0,SCAL,a^2-2+a^{-2},,"['algebra-precalculus', 'exponential-function', 'factoring']"
632fd3c6837ac920af6e51b7_f_2_4_0,SCAL,2^{-2x}(2^{2x} - 1)^2,,"['algebra-precalculus', 'exponential-function', 'factoring']"
632fd3c6837ac920af6e51b7_f_5_5_0,SCAL,2^{2x} - 2 + 2^{-2x},,"['algebra-precalculus', 'exponential-function', 'factoring']"
632f5f4b837ac920af63ad7d_f_0_6_0,SCAL,\dfrac{x^{2}}{e^{2x}},,"['algebra-precalculus', 'taylor-expansion']"
632f5f4b837ac920af63ad7d_f_1_1_0,SCAL,\frac {x^2}{e^{2x}},,"['algebra-precalculus', 'taylor-expansion']"
632f5f4b837ac920af63ad7d_f_1_5_0,SCAL,\frac{-4}{3},,"['algebra-precalculus', 'taylor-expansion']"
632f5f4b837ac920af63ada2_f_0_3_0,SCAL,x^3+2x^2-3x+4,,"['algebra-precalculus', 'polynomials', 'roots']"
632f5f4b837ac920af63add2_f_2_0_0,SCAL,\dfrac{10!}{3!\times 4!},,"['combinatorics', 'algebra-precalculus', 'permutations', 'combinations']"
632f5f4b837ac920af63adf6_f_1_1_0,FUNC,f(x) = g(-6 \cdot x),,"['algebra-precalculus', 'functions']"
632f5f4b837ac920af63adf6_f_1_8_0,SCAL,g(-6 \cdot x),,"['algebra-precalculus', 'functions']"
632f9726837ac920af68a6a4_f_2_6_0,SCAL,a^3+b^3+c^3-abc,,['algebra-precalculus']
632f9726837ac920af68a6a4_f_2_7_0,SCAL,a^2 c+a b^2+b c^2-abc,,['algebra-precalculus']
632f9726837ac920af68a6a4_f_2_8_0,SCAL,a^3+b^3+c^3-kabc,,['algebra-precalculus']
632f9726837ac920af68a6a4_f_2_10_0,SCAL,(a^3+b^3+c^3)/(abc),the ratio,['algebra-precalculus']
632fd3c6837ac920af6e522b_f_0_0_0,SCAL,x^{35}+x^{19}+x^{17}-x^2+1,,"['algebra-precalculus', 'polynomials', 'factoring']"
632fd3c6837ac920af6e522b_f_0_3_0,SCAL,x^{35}+x^{19}+x^{17}-x^2+1,,"['algebra-precalculus', 'polynomials', 'factoring']"
632fd3c6837ac920af6e522b_f_0_5_0,SCAL,(x^2+x+1)(x^{33}-x^{32}+x^{30}-x^{29}+x^{27}-x^{26}+x^{24}-x^{23}+x^{21}-x^{20}+x^{18}-x^{16}+2x^{15}-x^{14}-x^{13}+2x^{12}-x^{11}-x^{10}+2x^{9}-x^{8}-x^{7}+2x^6-x^5-x^4+2x^3-x^2-x+1),,"['algebra-precalculus', 'polynomials', 'factoring']"
632fd3c6837ac920af6e522b_f_1_1_0,SCAL,x^{n+1}-x^n,,"['algebra-precalculus', 'polynomials', 'factoring']"
632f5f4b837ac920af63ae6a_f_1_2_0,SCAL,\frac{x}{4},,['algebra-precalculus']
632fd3c6837ac920af6e522b_f_1_4_0,SCAL,x^{n+2}-2x^{n+1}+x^n,,"['algebra-precalculus', 'polynomials', 'factoring']"
632fd3c6837ac920af6e522b_f_1_13_0,SCAL,\frac{x^{15}-1}{x^3-1},,"['algebra-precalculus', 'polynomials', 'factoring']"
632fd3c6837ac920af6e522b_f_2_2_0,SCAL,x^{17}(x^{18}-x+1)+ x(x^{18}-x +1)+(x^{18}- x +1),,"['algebra-precalculus', 'polynomials', 'factoring']"
632fd3c6837ac920af6e522b_f_2_3_0,SCAL,(x^{18}-x+1)(x^{17}+x+1),,"['algebra-precalculus', 'polynomials', 'factoring']"
632f9726837ac920af68a6d3_f_1_8_0,FUNC,f(199981)=199981,,"['algebra-precalculus', 'elementary-number-theory', 'puzzle']"
632f5f4b837ac920af63aec7_f_0_1_0,SCAL,(k+1)(k+1)! - 1,,['algebra-precalculus']
632f5f4b837ac920af63aec7_f_0_2_0,SCAL, (1+(k+1))(k+1)!-1,,['algebra-precalculus']
632f5f4b837ac920af63aec7_f_0_3_0,SCAL,(k+1)! + (k+1),,['algebra-precalculus']
633012bc837ac920af74a044_f_0_0_0,SCAL,2b^2c^2 + 2c^2a^2 + 2a^2b^2 -a^4-b^4-c^2,,"['algebra-precalculus', 'factoring']"
633012bc837ac920af74a044_f_0_1_0,SCAL,(a+b+c)(b+c-a)(c+a-b)(a+b-c),,"['algebra-precalculus', 'factoring']"
633012bc837ac920af74a044_f_1_0_0,SCAL,2a^2b^2+2b^2c^2+2c^2a^2-a^4-b^4-c^4,,"['algebra-precalculus', 'factoring']"
632fd3c6837ac920af6e5249_f_0_22_0,SCAL,\dfrac{r^2-2}{r+2},algebraic expression,"['calculus', 'algebra-precalculus']"
632f9726837ac920af68a718_f_0_0_0,SCAL,p^2x + q^2y + r^2z,,['algebra-precalculus']
632f9726837ac920af68a718_f_1_0_0,SCAL,p^2x + q^2 y + r^2z,,['algebra-precalculus']
632fd3c6837ac920af6e5249_f_2_32_0,SCAL,\dfrac{1}{r+2},,"['calculus', 'algebra-precalculus']"
632fd3c6837ac920af6e5249_f_3_0_0,SCAL,\dfrac{r^2-2}{r+2},algebraic expression,"['calculus', 'algebra-precalculus']"
632fd3c6837ac920af6e5249_f_3_2_0,SCAL,(r^2 - 2)/(r + k),,"['calculus', 'algebra-precalculus']"
633012bc837ac920af74a0a2_f_4_0_0,SCAL,\frac{1}{2x},The first term,"['algebra-precalculus', 'summation']"
632fd3c6837ac920af6e5249_f_3_13_0,FUNC,F(x) = x - (x^2 - 2)/(k + x),,"['calculus', 'algebra-precalculus']"
633012bc837ac920af74a0a2_f_4_1_0,SCAL,\frac{1}{2x}+\frac{1}{4x},the first two terms,"['algebra-precalculus', 'summation']"
633012bc837ac920af74a0a2_f_4_2_0,SCAL,\frac{1}{2x}+\frac{1}{4x}+\frac{1}{8x},the first three terms,"['algebra-precalculus', 'summation']"
633012bc837ac920af74a0a2_f_4_7_0,SCAL,\frac{1}{x},the whole thing,"['algebra-precalculus', 'summation']"
632f5f4c837ac920af63afbd_f_2_0_0,FUNC,h(x)=2x^2+2x+2,,"['algebra-precalculus', 'function-and-relation-composition']"
633012bc837ac920af74a0cf_f_0_6_0,SCAL,-\frac{c}{b},the expression,"['algebra-precalculus', 'polynomials', 'galois-theory', 'roots']"
632f5f4c837ac920af63afc9_f_4_1_0,SCAL,\frac{n}{30},,['algebra-precalculus']
632f5f4c837ac920af63afc9_f_4_2_0,SCAL,\frac{n}{30},,['algebra-precalculus']
632f5f4c837ac920af63afc9_f_4_3_0,SCAL,\frac{30m}{h},,['algebra-precalculus']
632f5f4c837ac920af63afc9_f_4_4_0,SCAL,\frac{60m}{h},,['algebra-precalculus']
632f5f4c837ac920af63afc9_f_4_5_0,SCAL,\frac{n}{30},,['algebra-precalculus']
632f5f4c837ac920af63afc9_f_4_6_0,SCAL,\frac{60m}{h},,['algebra-precalculus']
632f5f4c837ac920af63afc9_f_4_7_0,SCAL,\frac{30m}{h},,['algebra-precalculus']
633012bc837ac920af74a133_f_1_1_0,FUNC,P(z)=z^2+z+1,,['algebra-precalculus']
632f9727837ac920af68a7b2_f_0_0_0,SCAL,n^2(n^2 - 1)(n^2 - n - 2),,"['algebra-precalculus', 'number-theory']"
633012bc837ac920af74a133_f_2_8_0,SCAL,x^2 + y^2 + xy,the sum,['algebra-precalculus']
632f9727837ac920af68a7b2_f_0_2_0,SCAL,2^a 3^b 5^c \cdots,,"['algebra-precalculus', 'number-theory']"
632fd3c7837ac920af6e5391_f_0_0_0,SCAL,a(x-p)^2 +q,a quadratic function,"['algebra-precalculus', 'cubics', 'completing-the-square']"
632f9727837ac920af68a7b2_f_1_7_0,SCAL,n^2(n+1)^2(n-1)(n-2),,"['algebra-precalculus', 'number-theory']"
632fd3c7837ac920af6e5391_f_0_3_0,SCAL,a(x-j)^3 +k,,"['algebra-precalculus', 'cubics', 'completing-the-square']"
632fd3c7837ac920af6e5391_f_0_5_0,SCAL,ax^3+bx^2+cx+d,a standard cubic function   f_0_5_0,"['algebra-precalculus', 'cubics', 'completing-the-square']"
632f9727837ac920af68a7b2_f_1_9_0,SCAL,(n-2)(n-1)n(n+1),f_1_8_0   divides,"['algebra-precalculus', 'number-theory']"
632fd3c7837ac920af6e5391_f_0_6_0,SCAL,a(x-j)^3 +k,,"['algebra-precalculus', 'cubics', 'completing-the-square']"
633012bc837ac920af74a133_f_6_0_0,SCAL,x^2 + xy + y^2,a   quadratic,['algebra-precalculus']
632fd3c7837ac920af6e5391_f_2_1_0,SCAL,ax^3+bx^2+cx+d,calculus,"['algebra-precalculus', 'cubics', 'completing-the-square']"
632f9727837ac920af68a7b2_f_1_20_0,SET,"\{48, 96, 144, 288\}",The possible options,"['algebra-precalculus', 'number-theory']"
632f9727837ac920af68a7b2_f_2_0_0,SCAL,(n-2)(n-1)n^2(n+1)^2,,"['algebra-precalculus', 'number-theory']"
633012bc837ac920af74a181_f_0_0_0,SCAL,y^2+yx^2-x^3,,"['geometry', 'algebra-precalculus']"
632f5f4c837ac920af63b04d_f_2_4_0,SCAL, then consider the signs of ,,"['algebra-precalculus', 'inequality']"
633012bc837ac920af74a181_f_2_6_0,SCAL, x^4 + 4 x^3 ,,"['geometry', 'algebra-precalculus']"
632f9727837ac920af68a7c1_f_1_2_0,SCAL,x-2d \times y-2d,the inner dimensions,"['geometry', 'algebra-precalculus', 'euclidean-geometry']"
632f5f4c837ac920af63b097_f_0_0_0,SCAL,x^{6n+2} - x^{6n+1} + 1,,"['algebra-precalculus', 'polynomials', 'divisibility']"
632f5f4c837ac920af63b097_f_0_1_0,SCAL,x^2 - x + 1,,"['algebra-precalculus', 'polynomials', 'divisibility']"
632f5f4c837ac920af63b097_f_2_11_0,SCAL,x^{6n+2}-x^{6n+1}+1,,"['algebra-precalculus', 'polynomials', 'divisibility']"
633012bc837ac920af74a1a4_f_0_0_0,SCAL,\frac{1}{n(n-1)} ,,"['algebra-precalculus', 'partial-fractions']"
632f5f4c837ac920af63b097_f_2_13_0,SCAL,x^{6n+2}-x^{6n+1}+1,divide,"['algebra-precalculus', 'polynomials', 'divisibility']"
632f5f4c837ac920af63b097_f_2_15_0,SCAL,x^{6n+2}-x^{6n+1}+1,,"['algebra-precalculus', 'polynomials', 'divisibility']"
632f5f4c837ac920af63b097_f_3_2_0,SCAL,x^6-x^4-x^3+x+1,the quotient,"['algebra-precalculus', 'polynomials', 'divisibility']"
632f9727837ac920af68a7ce_f_2_12_0,FUNC,a(t) = b(t),,['algebra-precalculus']
632fd3c7837ac920af6e53d8_f_3_1_0,SCAL,8(2^x)+31x-94,,"['algebra-precalculus', 'elementary-number-theory']"
632fd3c7837ac920af6e53e5_f_0_6_0,SCAL,6 \times6\times 6\times 6,,"['algebra-precalculus', 'arithmetic']"
633012bd837ac920af74a354_f_0_1_0,SCAL, x^3 - 6x^2 + 5x + 1,,"['algebra-precalculus', 'polynomials', 'factoring']"
633012bd837ac920af74a354_f_0_2_0,SCAL,(2-r)(2-s)(2-t),,"['algebra-precalculus', 'polynomials', 'factoring']"
632f5f4c837ac920af63b0cb_f_3_0_0,FUNC,f: \mathbb{R} \to \mathbb{R},,"['algebra-precalculus', 'terminology']"
632f9727837ac920af68a84b_f_1_3_0,SCAL,1.005^{n/12},,['algebra-precalculus']
632f9727837ac920af68a858_f_1_4_0,SCAL,2x^3+15x^2+31x+18.,,['algebra-precalculus']
632f9727837ac920af68a858_f_1_5_0,SCAL,2x^3+15x^2+31x+18,,['algebra-precalculus']
632f9727837ac920af68a858_f_1_16_0,SCAL,2x^2+13x+18,,['algebra-precalculus']
632f5f4c837ac920af63b163_f_0_0_0,FUNC,"
f(x) = \frac{x}{2^x}
",the equation,"['algebra-precalculus', 'inverse']"
633012bd837ac920af74a360_f_1_5_0,SCAL,\frac{30+n}{60+n},,['algebra-precalculus']
633012bd837ac920af74a360_f_1_6_0,SCAL,\frac{60}{100},,['algebra-precalculus']
632f9727837ac920af68a924_f_1_3_0,FUNC, f(x) = f(1),,"['calculus', 'algebra-precalculus', 'continuity']"
632f5f4c837ac920af63b191_f_1_3_0,SCAL,2x^6-x^5-x^4+11x^3-23x^2+24x-15,,"['algebra-precalculus', 'polynomials']"
632f9727837ac920af68a974_f_0_0_0,SCAL,4n^2-n+(8(n+1)-5),this expression,['algebra-precalculus']
632f9727837ac920af68a974_f_0_1_0,SCAL,4(n+1)^2-(n+1),,['algebra-precalculus']
632f9727837ac920af68a974_f_1_1_0,SCAL,(n+1)(4n+3),,['algebra-precalculus']
632f9727837ac920af68a974_f_1_4_0,SCAL,4(n+1)^2-(n+1),,['algebra-precalculus']
632fd3c7837ac920af6e547d_f_0_1_0,SCAL,1440a^2b^2c^2,,['algebra-precalculus']
632fd3c7837ac920af6e547d_f_2_0_0,SCAL,1440a^2b^2c^2,,['algebra-precalculus']
633012bd837ac920af74a4da_f_2_7_0,FUNC,f:X\to\mathbb{R},,"['algebra-precalculus', 'multivariable-calculus', 'optimization', 'game-theory']"
632f5f4c837ac920af63b20b_f_0_1_0,FUNC,h(t) = -16t^2 + 24t + 40,,"['algebra-precalculus', 'quadratics', 'word-problem']"
632fd3c7837ac920af6e56d1_f_0_0_0,FUNC,f(x) = \frac{4^x}{2+ 4^x},,['algebra-precalculus']
632fd3c7837ac920af6e56d1_f_0_2_0,FUNC,f(x) = \frac{1}{1+2^{-2x +1}},,['algebra-precalculus']
632f5f4c837ac920af63b369_f_0_5_0,SCAL,\frac{2}{ln(1+10^{-3})},,"['calculus', 'algebra-precalculus', 'elementary-number-theory', 'elementary-functions']"
632f5f4c837ac920af63b369_f_0_6_0,SCAL,\frac{2}{ln(1+10^{-3})},,"['calculus', 'algebra-precalculus', 'elementary-number-theory', 'elementary-functions']"
632fd3c7837ac920af6e56de_f_1_5_0,SCAL,15-2(x-1)^2.,the equation,"['algebra-precalculus', 'quadratics', 'quadratic-forms']"
632fd3c7837ac920af6e56de_f_2_1_0,SCAL,"
13+4x-2x^2
",,"['algebra-precalculus', 'quadratics', 'quadratic-forms']"
632fd3c7837ac920af6e56ee_f_1_1_0,SCAL,(1+a)^{k-1},"     Second , factor",['algebra-precalculus']
632f5f4c837ac920af63b369_f_1_10_0,SCAL,1+\frac{t}{2},,"['calculus', 'algebra-precalculus', 'elementary-number-theory', 'elementary-functions']"
632fd3c7837ac920af6e56fd_f_0_4_0,FUNC,x(t)=\frac{1}{2}at^2,,"['algebra-precalculus', 'physics', 'kinematics']"
632fd3c7837ac920af6e5724_f_0_0_0,SCAL,3 \frac{m}{s^{2}},,"['algebra-precalculus', 'physics', 'kinematics']"
632f5f4c837ac920af63b38d_f_1_3_0,SCAL, exchange rate was ,,"['algebra-precalculus', 'finance']"
632f5f4c837ac920af63b38d_f_1_5_0,SCAL," exchange rate is
",,"['algebra-precalculus', 'finance']"
632f5f4c837ac920af63b38d_f_1_7_0,SCAL, in terms of ,\frac1{r,"['algebra-precalculus', 'finance']"
632fd3c7837ac920af6e5724_f_0_17_0,SCAL,15 \frac{m}{s},,"['algebra-precalculus', 'physics', 'kinematics']"
632fd3c7837ac920af6e5724_f_1_0_0,SCAL,3\frac{m}{s},,"['algebra-precalculus', 'physics', 'kinematics']"
632fd3c7837ac920af6e5724_f_1_1_0,SCAL,15\frac{m}{s},,"['algebra-precalculus', 'physics', 'kinematics']"
632fd3c7837ac920af6e5724_f_1_4_0,SCAL,9\frac{m}{s},four seconds,"['algebra-precalculus', 'physics', 'kinematics']"
632fd3c7837ac920af6e5744_f_1_1_0,SCAL,\frac{bh}{2},,"['algebra-precalculus', 'physics', 'kinematics']"
632fd3c7837ac920af6e5744_f_1_4_0,SCAL,36 + 12(t - 6),,"['algebra-precalculus', 'physics', 'kinematics']"
633012bd837ac920af74a599_f_2_10_0,SCAL,(x-21)(x-4),the factorization,['algebra-precalculus']
632fd3c7837ac920af6e5744_f_2_3_0,FUNC,c(0) = d(0),,"['algebra-precalculus', 'physics', 'kinematics']"
633012bd837ac920af74a5a4_f_2_0_0,SCAL,x^3-2012x^2-10x+1,,['algebra-precalculus']
633012bd837ac920af74a5a4_f_2_3_0,SCAL,3x^2 + 9x - 2012-1,the polynomial,['algebra-precalculus']
633012bd837ac920af74a5a4_f_3_0_0,SCAL,x^3-2012x^2-10x+1,,['algebra-precalculus']
633012bd837ac920af74a5a4_f_3_3_0,SCAL,3x^2+9x-2012,,['algebra-precalculus']
633012bd837ac920af74a5a4_f_3_4_0,SCAL,x^3-2012x^2-10x+1,,['algebra-precalculus']
633012bd837ac920af74a5a4_f_3_11_0,SCAL,3x^2+9x-2013,,['algebra-precalculus']
633012bd837ac920af74a5a4_f_3_12_0,SCAL,x^3-2012x^2-10x+1,,['algebra-precalculus']
633012bd837ac920af74a5a4_f_3_13_0,SCAL,3x^2+9x-2013,,['algebra-precalculus']
632f5f4c837ac920af63b3c9_f_0_0_0,FUNC,f(x) = x^3 - 4x,answer,"['algebra-precalculus', 'derivatives', 'cubics']"
632f5f4c837ac920af63b3c9_f_0_1_0,SCAL,\frac{f(1+h)-f(1)}{h},f_0_0_0      Difference quotient,"['algebra-precalculus', 'derivatives', 'cubics']"
632f5f4c837ac920af63b3c9_f_0_2_0,SCAL,h^2 + 3h + 7,the answer   f_0_2_0,"['algebra-precalculus', 'derivatives', 'cubics']"
632f9727837ac920af68aae8_f_1_2_0,SCAL,\frac{10}{11},,['algebra-precalculus']
632f9727837ac920af68aaef_f_1_1_0,SCAL,\frac{q^{1-x} - 1}{q^2},,"['algebra-precalculus', 'inequality']"
632f9727837ac920af68aaef_f_1_3_0,SCAL,\frac{1-q}{q} - \frac{1-q^x}{xq^x},,"['algebra-precalculus', 'inequality']"
632f5f4c837ac920af63b3cd_f_2_0_0,FUNC,f(x) = f(y),,"['algebra-precalculus', 'functions']"
632f5f4c837ac920af63b3cd_f_2_6_0,FUNC,f(x) = f(y),,"['algebra-precalculus', 'functions']"
632f5f4c837ac920af63b3cd_f_2_14_0,SCAL,x^2y^2+x^2+xy+y^2,,"['algebra-precalculus', 'functions']"
632f5f4c837ac920af63b3cd_f_2_15_0,SCAL,(xy)^2 + \dfrac{3}{4}(x+y)^2 + \dfrac{1}{4}(x-y)^2,,"['algebra-precalculus', 'functions']"
632f5f4c837ac920af63b43f_f_1_11_0,SET,"(-1.79,-1.56)",the intervals,"['algebra-precalculus', 'functions', 'ceiling-and-floor-functions']"
632f5f4c837ac920af63b43f_f_1_12_0,SET,"(2.56,2.79)",,"['algebra-precalculus', 'functions', 'ceiling-and-floor-functions']"
633012bd837ac920af74a713_f_3_11_0,SCAL,\frac{1}{2^{k-1}}-p,,"['algebra-precalculus', 'inequality']"
633012bd837ac920af74a86e_f_0_5_0,SCAL,16000 \cdot 1.28,,"['algebra-precalculus', 'arithmetic']"
633012bd837ac920af74a86e_f_1_12_0,SCAL,\frac{28}{100},,"['algebra-precalculus', 'arithmetic']"
632fd3c8837ac920af6e58a7_f_1_0_0,SCAL,\frac {x(x-1)}{(x-1)},,['algebra-precalculus']
632fd3c8837ac920af6e58a7_f_3_1_0,FUNC,f(x)=\frac{x(x-1)}{x-1},,['algebra-precalculus']
632f9727837ac920af68ac4d_f_2_1_0,SCAL,x^2+(k-2)x-2k,,['algebra-precalculus']
632f5f4d837ac920af63b4d5_f_0_5_0,SCAL,\frac{1}{5},a stretch scale factor,"['algebra-precalculus', 'graphing-functions']"
632f9727837ac920af68ac52_f_0_4_0,FUNC,f(x) = 10^x,,"['algebra-precalculus', 'functions', 'graphing-functions']"
632fd3c8837ac920af6e59ae_f_2_2_0,SCAL,1+3b+3b^2+b^3,,['algebra-precalculus']
632f9727837ac920af68ac7b_f_0_0_0,SCAL, \frac{3x+1}{x+1},,['algebra-precalculus']
632f9727837ac920af68ac8f_f_1_0_0,FUNC,f(x)=\frac{x^2}{x},the real - valued functions,['algebra-precalculus']
632fd3c8837ac920af6e5a0d_f_0_6_0,FUNC,f(x) = x^2.,,"['algebra-precalculus', 'discrete-mathematics', 'elementary-set-theory']"
632fd3c8837ac920af6e5a0d_f_1_9_0,FUNC,f(-2)=f(\{-2\}),,"['algebra-precalculus', 'discrete-mathematics', 'elementary-set-theory']"
632f5f4d837ac920af63b524_f_0_0_0,SCAL,z+\frac{1}{z},,"['algebra-precalculus', 'complex-numbers']"
632f5f4d837ac920af63b524_f_0_8_0,SCAL,\frac{a-bi}{a^2+b^2},,"['algebra-precalculus', 'complex-numbers']"
632fd3c8837ac920af6e5ae2_f_0_1_0,SCAL,\frac{x^2-4x+4}{x^2+x-6},an integer,"['algebra-precalculus', 'polynomials', 'integers', 'rational-numbers', 'rational-functions']"
632f5f4d837ac920af63b597_f_5_2_0,FUNC,"f(x) = x^{1/2}
",,['algebra-precalculus']
632fd3c8837ac920af6e5ae2_f_1_1_0,SCAL, \frac{x^2-x+3}{x^2+5x-7},integer,"['algebra-precalculus', 'polynomials', 'integers', 'rational-numbers', 'rational-functions']"
632fd3c8837ac920af6e5ae2_f_1_2_0,SCAL,1+\frac{-6x+10}{x^2+5x-7},,"['algebra-precalculus', 'polynomials', 'integers', 'rational-numbers', 'rational-functions']"
632fd3c8837ac920af6e5ae2_f_3_1_0,SCAL,\frac{5}{x+3},an integer,"['algebra-precalculus', 'polynomials', 'integers', 'rational-numbers', 'rational-functions']"
632f9727837ac920af68aca5_f_0_4_0,SCAL,\frac{7}{2},,"['algebra-precalculus', 'inequality']"
632f9727837ac920af68aca5_f_0_7_0,SCAL,\frac{7}{2},,"['algebra-precalculus', 'inequality']"
632f9727837ac920af68aca5_f_0_11_0,SCAL,"
which is greater ",,"['algebra-precalculus', 'inequality']"
632fd3c8837ac920af6e5aec_f_0_0_0,FUNC,a(x)= x^4 - b^2x^3 - bx^2 -2x,,"['algebra-precalculus', 'polynomials']"
632fd3c8837ac920af6e5aec_f_2_0_0,SCAL,x^4 - b^2x^3 - bx^2 -2x,,"['algebra-precalculus', 'polynomials']"
632f9727837ac920af68acbb_f_1_8_0,SCAL,\frac{a}{b},,"['algebra-precalculus', 'notation', 'arithmetic']"
632fd3c8837ac920af6e5aec_f_2_2_0,SCAL,x^3 - b^2x^2 - bx -2,,"['algebra-precalculus', 'polynomials']"
632fd3c8837ac920af6e5aec_f_2_7_0,SCAL,(bx-2)(bx+3),,"['algebra-precalculus', 'polynomials']"
632fd3c8837ac920af6e5aee_f_0_28_0,SCAL,\frac{y-n}{a},,['algebra-precalculus']
633012bd837ac920af74a975_f_4_1_0,SCAL,\binom{2n}{n},,"['algebra-precalculus', 'inequality', 'binomial-coefficients']"
632fd3c8837ac920af6e5b02_f_0_3_0,SET,\mathbb R^2,,"['calculus', 'algebra-precalculus', 'functions', 'elementary-set-theory']"
633012bd837ac920af74a9cb_f_0_11_0,SCAL,\frac{1}{x},,"['algebra-precalculus', 'quadratics']"
633012bd837ac920af74a9cb_f_0_12_0,SCAL,\frac{x}{2},,"['algebra-precalculus', 'quadratics']"
633012bd837ac920af74a9cb_f_0_15_0,SCAL,\frac{1}{2},,"['algebra-precalculus', 'quadratics']"
633012bd837ac920af74a9cb_f_0_16_0,SCAL,\frac{1}{x},,"['algebra-precalculus', 'quadratics']"
633012bd837ac920af74a9eb_f_0_2_0,SET,"[2,\frac{12}{5}]",,"['algebra-precalculus', 'quadratics']"
632f5f4d837ac920af63b716_f_0_0_0,SCAL,(2x^3+4x-45)\div(x+6),the following division,['algebra-precalculus']
632f9727837ac920af68ad05_f_1_2_0,SCAL,\frac{3x(x^2+1)}{x(x+2)(x+5)},,['algebra-precalculus']
632fd3c8837ac920af6e5be8_f_2_32_0,FUNC,S(x)=x^{2d+1},,"['algebra-precalculus', 'functions', 'polynomials', 'contest-math', 'functional-equations']"
632fd3c8837ac920af6e5be8_f_2_33_0,FUNC,Q(x)=x^{2^k(2d+1)},,"['algebra-precalculus', 'functions', 'polynomials', 'contest-math', 'functional-equations']"
632fd3c8837ac920af6e5be8_f_2_44_0,FUNC,S(x)=1+x^{2d+1},,"['algebra-precalculus', 'functions', 'polynomials', 'contest-math', 'functional-equations']"
632fd3c8837ac920af6e5be8_f_2_45_0,FUNC,Q(x)=1+x^{2^k(2d+1)},,"['algebra-precalculus', 'functions', 'polynomials', 'contest-math', 'functional-equations']"
632fd3c8837ac920af6e5be8_f_2_50_0,FUNC,P(x)=(m-n)x,,"['algebra-precalculus', 'functions', 'polynomials', 'contest-math', 'functional-equations']"
632fd3c8837ac920af6e5be8_f_2_51_0,FUNC,P(x)=x^{2s+1},,"['algebra-precalculus', 'functions', 'polynomials', 'contest-math', 'functional-equations']"
632fd3c8837ac920af6e5be8_f_2_54_0,FUNC,P(x)=x+x^{2s+1},,"['algebra-precalculus', 'functions', 'polynomials', 'contest-math', 'functional-equations']"
632f9727837ac920af68ad21_f_2_2_0,SCAL,2(x+y)(x-y),,['algebra-precalculus']
632fd3c8837ac920af6e5be8_f_2_81_0,SCAL,\dfrac{1}{2}(m-3n)(m+n-2),divides,"['algebra-precalculus', 'functions', 'polynomials', 'contest-math', 'functional-equations']"
633012be837ac920af74aa48_f_1_11_0,SCAL,\frac{11}{24\cdot 7},,['algebra-precalculus']
632f9727837ac920af68ad21_f_4_1_0,FUNC,f(x) = x^3 + x,,['algebra-precalculus']
632f5f4d837ac920af63b78c_f_0_7_0,FUNC,f(x)=x^2+5x-2,,"['algebra-precalculus', 'polynomials']"
632f5f4d837ac920af63b78c_f_0_11_0,SCAL,2x^2+15x+23,Example,"['algebra-precalculus', 'polynomials']"
632fd3c8837ac920af6e5be8_f_2_114_0,FUNC,P(x)=x+x^{2s},,"['algebra-precalculus', 'functions', 'polynomials', 'contest-math', 'functional-equations']"
