fid,mtype,exprstr,mention,tags
632f9d99837ac920af69023b_f_2_15_0,FUNC,D,point   f_2_15_0,"['geometry', 'euclidean-geometry']"
632f9d99837ac920af69023b_f_2_16_0,FUNC,D,,"['geometry', 'euclidean-geometry']"
632fcd14837ac920af6da216_f_1_59_0,FUNC,C,,"['geometry', 'proof-writing', 'proof-explanation', 'euclidean-geometry', 'triangles']"
632f9d99837ac920af69023b_f_2_17_0,FUNC,B,,"['geometry', 'euclidean-geometry']"
632f9d99837ac920af69023b_f_2_18_0,FUNC,l,,"['geometry', 'euclidean-geometry']"
632ff6e8837ac920af721d85_f_7_30_0,FUNC,r,,"['euclidean-geometry', 'triangles', 'circles']"
632f9d99837ac920af69023b_f_2_19_0,FUNC,F,a point,"['geometry', 'euclidean-geometry']"
632f9d99837ac920af69023b_f_2_20_0,FUNC,O,  f_2_19_0   outside circle,"['geometry', 'euclidean-geometry']"
632f9d99837ac920af69023b_f_2_21_0,FUNC,B,,"['geometry', 'euclidean-geometry']"
632fcd14837ac920af6da216_f_1_64_0,FUNC,M,the OP,"['geometry', 'proof-writing', 'proof-explanation', 'euclidean-geometry', 'triangles']"
632f9d99837ac920af69023b_f_2_22_0,FUNC,F,,"['geometry', 'euclidean-geometry']"
632f9d99837ac920af69023b_f_2_23_0,FUNC,O,,"['geometry', 'euclidean-geometry']"
632ff6e8837ac920af721ff1_f_0_1_0,FUNC,I,,"['geometry', 'euclidean-geometry', 'analytic-geometry', 'plane-geometry']"
632f9d99837ac920af69023b_f_2_24_0,FUNC,G,,"['geometry', 'euclidean-geometry']"
632ff6e8837ac920af721ff1_f_0_3_0,FUNC,S,the area,"['geometry', 'euclidean-geometry', 'analytic-geometry', 'plane-geometry']"
632fcd14837ac920af6da216_f_1_68_0,FUNC,M,,"['geometry', 'proof-writing', 'proof-explanation', 'euclidean-geometry', 'triangles']"
632ff6e8837ac920af721ff1_f_0_5_0,FUNC,T,,"['geometry', 'euclidean-geometry', 'analytic-geometry', 'plane-geometry']"
632fcd14837ac920af6da216_f_1_70_0,FUNC,M,,"['geometry', 'proof-writing', 'proof-explanation', 'euclidean-geometry', 'triangles']"
632ff6e8837ac920af721ff1_f_1_1_0,FUNC,P,the point   f_1_1_0,"['geometry', 'euclidean-geometry', 'analytic-geometry', 'plane-geometry']"
632ff6e8837ac920af721ff1_f_1_3_0,FUNC,P,the point,"['geometry', 'euclidean-geometry', 'analytic-geometry', 'plane-geometry']"
632fcd14837ac920af6da216_f_1_78_0,FUNC,S,,"['geometry', 'proof-writing', 'proof-explanation', 'euclidean-geometry', 'triangles']"
63271c3c06a69a3f488e6df3_f_0_0_0,FUNC,x,the vectors,"['statistics', 'euclidean-geometry', 'orthogonality']"
632ff6e8837ac920af721ff1_f_1_7_0,FUNC,I,the midpoint,"['geometry', 'euclidean-geometry', 'analytic-geometry', 'plane-geometry']"
632f9d99837ac920af690261_f_0_3_0,FUNC,M,,"['geometry', 'euclidean-geometry']"
63271c3c06a69a3f488e6df3_f_0_5_0,FUNC,Q,,"['statistics', 'euclidean-geometry', 'orthogonality']"
63271c3c06a69a3f488e6df3_f_1_1_0,FUNC,Q,,"['statistics', 'euclidean-geometry', 'orthogonality']"
632f9d99837ac920af690261_f_0_6_0,FUNC,M,,"['geometry', 'euclidean-geometry']"
63271c3c06a69a3f488e6df3_f_1_2_0,SCAL,2 ,,"['statistics', 'euclidean-geometry', 'orthogonality']"
63271c3c06a69a3f488e6df3_f_1_3_0,SCAL,4 ,,"['statistics', 'euclidean-geometry', 'orthogonality']"
63271c3c06a69a3f488e6df3_f_1_4_0,SCAL,2 ,,"['statistics', 'euclidean-geometry', 'orthogonality']"
63271c3c06a69a3f488e6df3_f_1_5_0,SCAL,4 ,,"['statistics', 'euclidean-geometry', 'orthogonality']"
63271c3c06a69a3f488e6df3_f_1_6_0,SCAL,4 ,,"['statistics', 'euclidean-geometry', 'orthogonality']"
63271c3c06a69a3f488e6df3_f_1_7_0,FUNC,Q,,"['statistics', 'euclidean-geometry', 'orthogonality']"
632f9d99837ac920af690261_f_1_2_0,FUNC,M,,"['geometry', 'euclidean-geometry']"
63271c3c06a69a3f488e6df3_f_1_9_0,FUNC,Q,,"['statistics', 'euclidean-geometry', 'orthogonality']"
632f9d99837ac920af690261_f_1_4_0,FUNC,M,,"['geometry', 'euclidean-geometry']"
632ff6e8837ac920af721ff3_f_1_0_0,FUNC,A,two arcs,"['geometry', 'euclidean-geometry', 'circles']"
632f9d99837ac920af690261_f_1_6_0,FUNC,M,,"['geometry', 'euclidean-geometry']"
632ff6e8837ac920af721ff3_f_1_1_0,SCAL,2x,the angle,"['geometry', 'euclidean-geometry', 'circles']"
632ff6e8837ac920af721ff3_f_1_2_0,SCAL,2x,the angle   f_1_2_0,"['geometry', 'euclidean-geometry', 'circles']"
632f9d99837ac920af690261_f_1_8_0,SCAL,0,,"['geometry', 'euclidean-geometry']"
63271c3c06a69a3f488e6e0b_f_0_2_0,SCAL,4 ,,"['euclidean-geometry', 'axioms', 'geometric-construction', 'origami']"
632ff6e8837ac920af721ff3_f_1_3_0,FUNC,B,the long arc,"['geometry', 'euclidean-geometry', 'circles']"
632f9d99837ac920af690261_f_1_10_0,FUNC,t,,"['geometry', 'euclidean-geometry']"
63271c3c06a69a3f488e6e0b_f_0_4_0,SCAL,2,figure,"['euclidean-geometry', 'axioms', 'geometric-construction', 'origami']"
632ff6e8837ac920af721ff3_f_1_5_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'circles']"
632f9d99837ac920af690261_f_1_11_0,FUNC,t,,"['geometry', 'euclidean-geometry']"
632f9d99837ac920af690261_f_1_12_0,SCAL,0,,"['geometry', 'euclidean-geometry']"
632ff6e8837ac920af721ff3_f_1_7_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'circles']"
632f9d99837ac920af690261_f_1_13_0,SCAL,1,,"['geometry', 'euclidean-geometry']"
632ff6e8837ac920af721ff3_f_1_8_0,FUNC,A,arc,"['geometry', 'euclidean-geometry', 'circles']"
632ff6e8837ac920af721ff3_f_1_9_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'circles']"
63271c3c06a69a3f488e76c4_f_1_0_0,FUNC, O ,,"['euclidean-geometry', 'angle', 'tangent-line']"
632ff6e8837ac920af721ff3_f_1_12_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'circles']"
632ff6e8837ac920af721ff3_f_2_4_0,FUNC,O,,"['geometry', 'euclidean-geometry', 'circles']"
632ff6e8837ac920af721ff3_f_2_5_0,SCAL,2x,,"['geometry', 'euclidean-geometry', 'circles']"
632fcd14837ac920af6da216_f_3_5_0,FUNC,M,,"['geometry', 'proof-writing', 'proof-explanation', 'euclidean-geometry', 'triangles']"
632ff6e8837ac920af721ff3_f_3_1_0,FUNC,R,the radius,"['geometry', 'euclidean-geometry', 'circles']"
63271c3c06a69a3f488e775e_f_0_6_0,FUNC,k,,"['euclidean-geometry', 'area']"
632fcd14837ac920af6da216_f_3_9_0,FUNC,B,,"['geometry', 'proof-writing', 'proof-explanation', 'euclidean-geometry', 'triangles']"
632ff6e8837ac920af7220b7_f_0_1_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'triangles', 'angle']"
632fcd14837ac920af6da216_f_3_12_0,FUNC,C,,"['geometry', 'proof-writing', 'proof-explanation', 'euclidean-geometry', 'triangles']"
632fcd14837ac920af6da216_f_3_15_0,FUNC,A,,"['geometry', 'proof-writing', 'proof-explanation', 'euclidean-geometry', 'triangles']"
632f9d99837ac920af690300_f_0_1_0,SCAL,2,,"['geometry', 'euclidean-geometry']"
632fcd14837ac920af6da216_f_3_26_0,FUNC,S,,"['geometry', 'proof-writing', 'proof-explanation', 'euclidean-geometry', 'triangles']"
632f9d99837ac920af690300_f_0_7_0,FUNC,k,,"['geometry', 'euclidean-geometry']"
632f9d99837ac920af690300_f_0_8_0,FUNC,k,,"['geometry', 'euclidean-geometry']"
632fcd14837ac920af6da216_f_3_30_0,FUNC,M,,"['geometry', 'proof-writing', 'proof-explanation', 'euclidean-geometry', 'triangles']"
632fcd14837ac920af6da2f7_f_0_1_0,SCAL,10,the diagonal,"['geometry', 'euclidean-geometry']"
632fcd14837ac920af6da2f7_f_0_2_0,SCAL,6,the legs,"['geometry', 'euclidean-geometry']"
63271c3d06a69a3f488e79f1_f_0_1_0,FUNC,V,finite,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
63271c3d06a69a3f488e79f1_f_0_2_0,FUNC,g,,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_0_0_0,SCAL,8 ,level,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632fcd14837ac920af6da2f7_f_1_3_0,FUNC,A,,"['geometry', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_0_1_0,SCAL,5 ,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
63271c3d06a69a3f488e79f1_f_0_5_0,FUNC,V,,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_0_2_0,SCAL,3 ,Two circles,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632fcd14837ac920af6da2f7_f_1_6_0,FUNC,C,,"['geometry', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_0_3_0,SCAL,5 ,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632fcd14837ac920af6da2f7_f_1_7_0,SCAL,6,,"['geometry', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_1_0_0,SCAL,8 ,level,"['geometry', 'euclidean-geometry', 'geometric-construction']"
63271c3d06a69a3f488e79f1_f_0_8_0,FUNC,V,,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_1_1_0,SCAL,10 ,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632fcd14837ac920af6da2f7_f_1_9_0,FUNC,D,,"['geometry', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_2_9_0,SCAL,0 ,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632fcd14837ac920af6da2f7_f_1_10_0,FUNC,D,,"['geometry', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_2_1_0,SCAL,7 ,ANDROID,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632fcd14837ac920af6da2f7_f_1_11_0,FUNC,D,,"['geometry', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_2_2_0,SCAL,{a},Two parallel lines,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_3_0,SCAL,{b},,"['geometry', 'euclidean-geometry', 'geometric-construction']"
63271c3d06a69a3f488e79f1_f_1_0_0,FUNC,g,the inner product,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
63271c3d06a69a3f488e79f1_f_1_1_0,FUNC,S,,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632fcd14837ac920af6da2f7_f_1_14_0,FUNC,E,,"['geometry', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_2_5_0,SCAL,{m},line,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_6_0,FUNC,D,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_7_0,FUNC,a,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_8_0,FUNC,b,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632ff6e8837ac920af722154_f_0_0_0,FUNC,O,the point,"['euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_10_0,FUNC,O,two arbitrary points,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632fcd14837ac920af6da32a_f_0_1_0,FUNC,G,the centroid,"['euclidean-geometry', 'triangles', 'circles', 'centroid']"
63271c3d06a69a3f488e79f1_f_1_6_0,FUNC,"g(v,v)=0",,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_2_11_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632fcd14837ac920af6da32a_f_0_3_0,FUNC,P,any point,"['euclidean-geometry', 'triangles', 'circles', 'centroid']"
632f9d9a837ac920af6904a6_f_2_12_0,FUNC,b,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632ff6e8837ac920af722154_f_0_3_0,FUNC,O,,"['euclidean-geometry', 'geometric-construction']"
632ff6e8837ac920af722154_f_1_0_0,FUNC,O,,"['euclidean-geometry', 'geometric-construction']"
632ff6e8837ac920af722154_f_1_1_0,FUNC,O,,"['euclidean-geometry', 'geometric-construction']"
63271c3d06a69a3f488e79f1_f_1_10_0,FUNC,"g(v,w)=0",,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_2_15_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632fcd14837ac920af6da32a_f_0_7_0,FUNC,O,the circumcenter,"['euclidean-geometry', 'triangles', 'circles', 'centroid']"
63271c3d06a69a3f488e79f1_f_1_12_0,FUNC,"g(v,w)=0",,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632fcd14837ac920af6da32a_f_0_8_0,FUNC,H,the orthocenter,"['euclidean-geometry', 'triangles', 'circles', 'centroid']"
632fcd14837ac920af6da32a_f_0_9_0,FUNC,N,the orthocenter,"['euclidean-geometry', 'triangles', 'circles', 'centroid']"
632f9d9a837ac920af6904a6_f_2_18_0,FUNC,b,.        f_2_17_0   intersects,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_19_0,FUNC,Q,a new point,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632fcd14837ac920af6da32a_f_0_11_0,FUNC,O,the circumcenter,"['euclidean-geometry', 'triangles', 'circles', 'centroid']"
632fcd14837ac920af6da32a_f_0_12_0,FUNC,H,the circumcenter,"['euclidean-geometry', 'triangles', 'circles', 'centroid']"
632fcd14837ac920af6da32a_f_0_13_0,FUNC,N,the orthocenter,"['euclidean-geometry', 'triangles', 'circles', 'centroid']"
632f9d9a837ac920af6904a6_f_2_22_0,FUNC,a,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632fcd14837ac920af6da32a_f_0_14_0,FUNC,P,,"['euclidean-geometry', 'triangles', 'circles', 'centroid']"
632f9d9a837ac920af6904a6_f_2_23_0,FUNC,L,two points,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632ff6e9837ac920af7222e1_f_0_6_0,FUNC,n,,"['geometry', 'euclidean-geometry', 'circles']"
632f9d9a837ac920af6904a6_f_2_24_0,FUNC,R,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632ff6e9837ac920af7222e1_f_0_8_0,FUNC,d,the red circles,"['geometry', 'euclidean-geometry', 'circles']"
632fcd14837ac920af6da32a_f_0_18_0,FUNC,O,the circumcenter,"['euclidean-geometry', 'triangles', 'circles', 'centroid']"
632fcd14837ac920af6da32a_f_0_19_0,FUNC,P,the circumcenter,"['euclidean-geometry', 'triangles', 'circles', 'centroid']"
632f9d9a837ac920af6904a6_f_2_28_0,FUNC,O,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632ff6e9837ac920af7222e1_f_1_72_0,SCAL,0 ,the radius,"['geometry', 'euclidean-geometry', 'circles']"
63271c3d06a69a3f488e79f1_f_1_27_0,FUNC,S,,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632fcd14837ac920af6da32a_f_1_2_0,FUNC,P,,"['euclidean-geometry', 'triangles', 'circles', 'centroid']"
632fcd14837ac920af6da32a_f_1_3_0,FUNC,O,,"['euclidean-geometry', 'triangles', 'circles', 'centroid']"
63271c3d06a69a3f488e79f1_f_1_29_0,FUNC,g,,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_2_33_0,FUNC,O,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632fcd14837ac920af6da32a_f_2_0_0,FUNC,G,the origin,"['euclidean-geometry', 'triangles', 'circles', 'centroid']"
63271c3d06a69a3f488e79f1_f_1_32_0,FUNC,"g(v,w)=0",,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
63271c3d06a69a3f488e79f1_f_1_33_0,FUNC,"g(w,v)=0",,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
63271c3d06a69a3f488e79f1_f_1_34_0,FUNC,v,,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
63271c3d06a69a3f488e79f1_f_1_35_0,FUNC,"g(w,v)=0",,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_2_39_0,FUNC,L,exactly two points,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_40_0,FUNC,R,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_42_0,FUNC,a,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_44_0,FUNC,b,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_47_0,FUNC,O,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
63271c3d06a69a3f488e79f1_f_1_45_0,FUNC,V,,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_2_50_0,FUNC,O,line,"['geometry', 'euclidean-geometry', 'geometric-construction']"
63271c3d06a69a3f488e79f1_f_1_51_0,FUNC,V,,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_2_54_0,FUNC,O,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
63271c3d06a69a3f488e79f1_f_2_0_0,FUNC,S,a subspace,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632ff6e9837ac920af7222e1_f_1_28_0,SCAL,53 ,,"['geometry', 'euclidean-geometry', 'circles']"
63271c3d06a69a3f488e79f1_f_2_2_0,FUNC,V,f_2_1_0 -inner - product space   f_2_2_0,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632ff6e9837ac920af7222e1_f_1_29_0,SCAL,3 ,,"['geometry', 'euclidean-geometry', 'circles']"
632f9d9a837ac920af6904a6_f_2_58_0,FUNC,L,the point,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632ff6e9837ac920af7222e1_f_1_30_0,SCAL,4 ,,"['geometry', 'euclidean-geometry', 'circles']"
63271c3d06a69a3f488e79f1_f_2_6_0,FUNC,S,,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632f9d9a837ac920af6904a6_f_2_63_0,FUNC,R,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632ff6e9837ac920af7222e1_f_1_37_0,FUNC,x,its center,"['geometry', 'euclidean-geometry', 'circles']"
632f9d9a837ac920af6904a6_f_2_65_0,FUNC,a,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_66_0,FUNC,b,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_69_0,FUNC,a,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_70_0,FUNC,m,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_71_0,FUNC,a,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_72_0,FUNC,b,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_73_0,FUNC,m,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af6904a6_f_2_74_0,FUNC,a,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
63271c3d06a69a3f488e79f1_f_2_21_0,FUNC,S,a subspace,"['linear-algebra', 'abstract-algebra', 'euclidean-geometry']"
632fcd14837ac920af6da33c_f_2_7_0,FUNC,O,some point   f_2_7_0,"['geometry', 'euclidean-geometry', 'centroid']"
632f9d9a837ac920af6904a6_f_2_75_0,FUNC,b,,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632fcd14837ac920af6da33c_f_2_8_0,FUNC,X,,"['geometry', 'euclidean-geometry', 'centroid']"
632fcd14837ac920af6da33c_f_2_9_0,FUNC,O,,"['geometry', 'euclidean-geometry', 'centroid']"
632fcd14837ac920af6da33c_f_2_10_0,FUNC,O,,"['geometry', 'euclidean-geometry', 'centroid']"
632ff6e9837ac920af7222e1_f_1_52_0,FUNC,n,,"['geometry', 'euclidean-geometry', 'circles']"
632fcd14837ac920af6da33c_f_2_11_0,FUNC,X,,"['geometry', 'euclidean-geometry', 'centroid']"
632f9d9a837ac920af690515_f_0_0_0,SCAL,3 ,the triangle 's angles,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632f9d9a837ac920af690515_f_0_1_0,SCAL,1 ,f_0_0_0 circles,"['geometry', 'euclidean-geometry', 'geometric-construction']"
632fcd14837ac920af6da33c_f_2_13_0,FUNC,O,,"['geometry', 'euclidean-geometry', 'centroid']"
63271c3d06a69a3f488e7a9b_f_0_0_0,SCAL,2 ,,"['vector-spaces', 'euclidean-geometry', '3d']"
632fcd14837ac920af6da33c_f_2_15_0,FUNC,T,a centroid,"['geometry', 'euclidean-geometry', 'centroid']"
63271c3d06a69a3f488e7a9b_f_0_1_0,SCAL,2 ,,"['vector-spaces', 'euclidean-geometry', '3d']"
632ff6e9837ac920af7222e1_f_1_57_0,SET,"(x, y)",,"['geometry', 'euclidean-geometry', 'circles']"
63271c3d06a69a3f488e7a9b_f_0_2_0,SCAL,1 ,,"['vector-spaces', 'euclidean-geometry', '3d']"
632f9d9a837ac920af690558_f_0_3_0,FUNC,K,,"['geometry', 'euclidean-geometry', 'circles', 'quadrilateral']"
63271c3d06a69a3f488e7a9b_f_0_3_0,SCAL,2 ,,"['vector-spaces', 'euclidean-geometry', '3d']"
632f9d9a837ac920af690558_f_0_4_0,FUNC,L,,"['geometry', 'euclidean-geometry', 'circles', 'quadrilateral']"
632ff6e9837ac920af7222e1_f_1_61_0,FUNC,x,"to find ) , substitute   f_1_61_0","['geometry', 'euclidean-geometry', 'circles']"
632ff6e9837ac920af7222e1_f_1_62_0,FUNC,y,,"['geometry', 'euclidean-geometry', 'circles']"
632fcd14837ac920af6da33c_f_3_0_0,SCAL,2:1,,"['geometry', 'euclidean-geometry', 'centroid']"
632f9d9a837ac920af690558_f_0_7_0,FUNC,M,,"['geometry', 'euclidean-geometry', 'circles', 'quadrilateral']"
63271c3d06a69a3f488e7a9b_f_1_3_0,FUNC,k,,"['vector-spaces', 'euclidean-geometry', '3d']"
632ff6e9837ac920af7222e1_f_1_63_0,FUNC,b,,"['geometry', 'euclidean-geometry', 'circles']"
632f9d9a837ac920af690558_f_0_8_0,FUNC,N,,"['geometry', 'euclidean-geometry', 'circles', 'quadrilateral']"
632ff6e9837ac920af7222e1_f_1_68_0,SCAL,2 ,  f_1_67_0 2\sin(\theta/2 ) - \cos(\theta/2)^ f_1_68_0 +   f_1_69_0 \ge,"['geometry', 'euclidean-geometry', 'circles']"
632ff6e9837ac920af7222e1_f_1_69_0,SCAL,2 ,,"['geometry', 'euclidean-geometry', 'circles']"
632f9d9a837ac920af690558_f_0_12_0,FUNC,O,the incentre,"['geometry', 'euclidean-geometry', 'circles', 'quadrilateral']"
632ff6e9837ac920af7222e1_f_1_78_0,SCAL,1 ,,"['geometry', 'euclidean-geometry', 'circles']"
632fcd14837ac920af6da33c_f_4_6_0,SCAL,2 ,a ratio,"['geometry', 'euclidean-geometry', 'centroid']"
632ff6e9837ac920af7222e1_f_1_73_0,SCAL,2 ,,"['geometry', 'euclidean-geometry', 'circles']"
632fcd14837ac920af6da33c_f_4_10_0,SCAL,3 ,,"['geometry', 'euclidean-geometry', 'centroid']"
632ff6e9837ac920af7222e1_f_1_81_0,SCAL,2 ,,"['geometry', 'euclidean-geometry', 'circles']"
632fcd14837ac920af6da4ca_f_0_1_0,SCAL,0 ,f_0_0,"['euclidean-geometry', 'coordinate-systems', 'rotations']"
632ff6e9837ac920af7222e1_f_1_77_0,SCAL, with ,,"['geometry', 'euclidean-geometry', 'circles']"
632ff6e9837ac920af7222e1_f_1_84_0,SCAL,1 ,,"['geometry', 'euclidean-geometry', 'circles']"
632ff6e9837ac920af7222e1_f_1_83_0,SCAL,2 ,,"['geometry', 'euclidean-geometry', 'circles']"
632fcd15837ac920af6da78a_f_0_3_0,SCAL,45,,"['geometry', 'euclidean-geometry', 'triangles', 'quadrilateral']"
63271c3d06a69a3f488e8253_f_0_0_0,FUNC,C,closed convex polyhedral cone   f_0_0_0,"['general-topology', 'geometry', 'differential-topology', 'euclidean-geometry']"
632ff6e9837ac920af722378_f_0_0_0,SCAL,3,question,"['geometry', 'contest-math', 'euclidean-geometry']"
632ff6e9837ac920af722378_f_0_1_0,SCAL,2,,"['geometry', 'contest-math', 'euclidean-geometry']"
632f9d9a837ac920af690572_f_0_1_0,FUNC,C,,"['geometry', 'trigonometry', 'euclidean-geometry', 'triangles']"
632ff6e9837ac920af722378_f_0_2_0,SCAL,2021,,"['geometry', 'contest-math', 'euclidean-geometry']"
632f9d9a837ac920af690572_f_0_2_0,FUNC,c,the side,"['geometry', 'trigonometry', 'euclidean-geometry', 'triangles']"
63271c3d06a69a3f488e8253_f_0_5_0,FUNC,S,,"['general-topology', 'geometry', 'differential-topology', 'euclidean-geometry']"
632f9d9a837ac920af690572_f_0_3_0,FUNC,a,sides,"['geometry', 'trigonometry', 'euclidean-geometry', 'triangles']"
63271c3d06a69a3f488e8253_f_0_6_0,FUNC,C,,"['general-topology', 'geometry', 'differential-topology', 'euclidean-geometry']"
632f9d9a837ac920af690572_f_0_4_0,FUNC,b,,"['geometry', 'trigonometry', 'euclidean-geometry', 'triangles']"
632ff6e9837ac920af722378_f_1_1_0,FUNC,E,,"['geometry', 'contest-math', 'euclidean-geometry']"
63271c3d06a69a3f488e8253_f_0_8_0,FUNC,S,,"['general-topology', 'geometry', 'differential-topology', 'euclidean-geometry']"
632f9d9a837ac920af690572_f_0_6_0,SCAL,15^o,,"['geometry', 'trigonometry', 'euclidean-geometry', 'triangles']"
63271c3d06a69a3f488e8253_f_0_9_0,FUNC,C,,"['general-topology', 'geometry', 'differential-topology', 'euclidean-geometry']"
632ff6e9837ac920af722378_f_1_3_0,FUNC,K,,"['geometry', 'contest-math', 'euclidean-geometry']"
632ff6e9837ac920af722378_f_1_7_0,FUNC,M,,"['geometry', 'contest-math', 'euclidean-geometry']"
63271c3d06a69a3f488e8253_f_1_2_0,FUNC,S,,"['general-topology', 'geometry', 'differential-topology', 'euclidean-geometry']"
63271c3d06a69a3f488e8253_f_1_3_0,SET,C\cap U,,"['general-topology', 'geometry', 'differential-topology', 'euclidean-geometry']"
632ff6e9837ac920af722378_f_1_12_0,FUNC,P,points,"['geometry', 'contest-math', 'euclidean-geometry']"
63271c3d06a69a3f488e8253_f_1_4_0,FUNC,C,a pointed,"['general-topology', 'geometry', 'differential-topology', 'euclidean-geometry']"
632ff6e9837ac920af722378_f_1_13_0,FUNC,Q,,"['geometry', 'contest-math', 'euclidean-geometry']"
63271c3d06a69a3f488e8253_f_1_5_0,FUNC,U,convex polyhedral cone,"['general-topology', 'geometry', 'differential-topology', 'euclidean-geometry']"
632ff6e9837ac920af722378_f_1_14_0,FUNC,R,the circumradius,"['geometry', 'contest-math', 'euclidean-geometry']"
632ff6e9837ac920af722378_f_1_15_0,FUNC,d,,"['geometry', 'contest-math', 'euclidean-geometry']"
